,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,176.0,5.0,636.0,0.0,104.0,7.0,167.0,868.0,232.0,6.0,194.0,0.0
layer_1,12.0,112.0,3.0,0.0,278.0,82.0,5.0,1.0,10.0,21.0,191.0,8.0
layer_2,0.0,0.0,1216.0,2.0,34.0,0.0,0.0,9.0,0.0,2.0,2.0,5.0
layer_3,1058.0,0.0,7.0,144.0,84.0,1.0,0.0,1.0,13.0,220.0,1.0,0.0
layer_4,5.0,593.0,24.0,973.0,42.0,2.0,2.0,39.0,50.0,1.0,138.0,23.0
layer_5,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,31.0,0.0,23.0,58.0
layer_6,3.0,21.0,1.0,922.0,29.0,1.0,2.0,1.0,0.0,988.0,9.0,9.0
layer_7,34.0,3.0,0.0,498.0,101.0,555.0,5.0,1.0,0.0,0.0,2.0,16.0
layer_8,1.0,185.0,7.0,0.0,274.0,195.0,69.0,26.0,159.0,13.0,349.0,328.0
layer_9,0.0,1055.0,1.0,1.0,18.0,33.0,0.0,2.0,807.0,7.0,1.0,386.0
layer_10,10.0,42.0,192.0,705.0,78.0,323.0,17.0,7.0,2.0,55.0,208.0,665.0
layer_11,444.0,350.0,730.0,79.0,30.0,79.0,162.0,16.0,218.0,7.0,749.0,1226.0
