,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,111.0,2.0,93.0,3.0,33.0,2.0,11.0,273.0,260.0,11.0,131.0,0.0
layer_1,2.0,20.0,0.0,0.0,183.0,15.0,1.0,0.0,6.0,11.0,51.0,25.0
layer_2,0.0,0.0,320.0,0.0,6.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0
layer_3,281.0,0.0,30.0,106.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0
layer_4,0.0,179.0,2.0,319.0,0.0,0.0,1.0,31.0,4.0,0.0,36.0,65.0
layer_5,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0
layer_6,0.0,143.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,300.0,134.0,0.0
layer_7,8.0,17.0,0.0,27.0,4.0,7.0,25.0,14.0,0.0,0.0,2.0,2.0
layer_8,0.0,3.0,0.0,0.0,134.0,50.0,24.0,0.0,281.0,0.0,2.0,116.0
layer_9,0.0,41.0,0.0,4.0,1.0,1.0,0.0,2.0,77.0,1.0,0.0,5.0
layer_10,1.0,5.0,218.0,75.0,101.0,152.0,0.0,0.0,0.0,73.0,189.0,109.0
layer_11,75.0,298.0,222.0,23.0,6.0,6.0,64.0,1.0,21.0,0.0,87.0,352.0
