,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.17998803,0.34683183,0.03158691,0.29354572,0.20274837,0.27765584,2.7397733,5.9402976,2.3348842,0.10087428,0.085376866,0.14984217,0.38882038,1.509447,1.8467526,4.8709474,1.5305839,3.2039847,0.53633666,4.3631287,0.59865206,0.14981686,2.8978473e-06,0.0001245635
layer_1,0.85163605,0.40982983,0.26332846,0.094441496,0.10390752,0.14536646,2.21829,0.5615478,1.2832323,2.7048717,0.20784344,0.37511447,0.17665657,0.8014615,0.15352894,0.1455892,1.6131002,3.1225932,0.13460918,0.091502704,0.0360478,3.5713243,0.36511087,0.35161555
layer_2,0.26292005,0.1594283,0.2082138,1.4274151,0.73079926,0.66470826,0.22276053,0.21272253,0.3474816,0.98185414,1.3329904,0.949394,0.3352627,0.18226992,2.1386626,0.66921943,0.6757814,0.40864486,0.80464053,1.1747043,0.92945266,0.28164607,1.531549,0.47934258
layer_3,1.830312,0.4174009,0.6691429,0.32601866,0.92454505,0.52572113,0.5792482,0.28949848,0.2580662,2.5992837,1.0725423,2.3310041,0.15661389,0.1622562,0.22270367,1.766302,2.2429545,0.4120813,1.2104806,0.9350977,1.5281887,2.5847313,1.7634143,2.208932
layer_4,1.1129935,0.8407719,0.51394343,1.0237387,0.71315336,1.636258,4.1512227,2.6791837,0.5016657,0.14084989,1.0764396,0.17439835,1.4717671,0.46100515,4.5385284,0.9219961,0.2819252,3.609984,0.56590784,1.5882066,0.73405963,0.36661017,0.1615293,0.7412237
layer_5,0.9544521,0.5840077,0.8710409,4.9196777,5.237697,3.035212,0.17747317,0.018219259,1.6394851,0.6040209,0.35284728,2.3822765,4.783054,3.7790184,1.3236514,1.0412296,1.821541,4.6974063,1.3102788,1.5825388,1.8131866,1.8885967,1.0487123,1.1571196
layer_6,1.032627,0.45892036,0.64557505,1.3792977,2.7311883,1.8595703,0.35130253,0.37201732,0.6642169,1.7372812,2.6367419,1.5253775,0.4786629,0.79575956,0.9395922,4.8096027,2.67763,1.6000522,2.3178618,2.5436254,2.9403052,5.3640437,0.86816645,0.87570184
layer_7,1.0591534,1.3165572,3.7734163,2.5992353,3.2989798,2.8576777,4.954505,6.079271,2.9777255,2.56669,1.2982768,3.5769923,2.3288484,2.8774047,3.1421552,2.7188869,3.3663034,2.1459293,3.184922,7.4911113,18.21209,2.363327,2.453164,2.4278338
layer_8,1.4536664,3.7762816,1.8605508,2.719452,1.9203908,2.2505264,2.210441,1.7742002,2.900616,2.1749785,3.6175604,4.008016,3.2732737,3.5099936,4.15556,1.4041708,3.3070555,0.77172923,1.9609178,2.3467693,2.7470896,3.0831275,4.762482,3.4310777
layer_9,3.9694586,3.0177126,3.7033038,1.0232636,1.736656,1.1684904,3.0301518,5.0655107,0.7192825,2.2089233,2.4135237,1.9631957,2.6047144,2.445798,5.099251,2.613203,2.6994739,3.329914,1.9705915,7.1952066,0.5833133,2.984899,2.8411186,1.3613198
layer_10,2.0959725,3.2734268,3.2806375,2.300797,3.1795409,3.4193945,8.360025,2.6395812,4.6976175,3.359988,5.6723366,1.2294508,1.7110314,5.1660666,3.5025425,3.0990477,2.1399767,3.5370839,5.223386,4.4718204,3.7152646,0.8179359,1.0958273,2.2890553
layer_11,2.7794614,2.5200353,5.143648,3.3877857,3.2296875,2.7823622,2.407625,2.7405405,3.2331157,2.2021012,3.6459954,5.3686366,5.5644045,3.6981008,1.0219042,1.3530041,3.1193187,1.172256,4.0200744,4.0230985,3.034829,7.410078,2.5445015,3.742597
layer_12,3.7769105,3.1332822,4.519772,0.8673078,0.9803464,1.66427,4.663368,3.1915843,3.585656,2.469065,3.5907335,3.538353,5.296042,2.059022,6.418421,1.8018756,1.8628607,2.5933578,1.1435554,0.8477545,1.5424198,1.7726865,2.7585886,3.8150854
layer_13,2.24087,2.681386,1.8379781,2.9536622,1.8803422,3.5628028,0.47373286,2.829326,3.00213,3.450285,3.5420287,2.9010768,3.1786711,2.5913587,3.4709568,3.7165365,1.695521,2.5782208,3.023381,4.1000075,2.5361538,2.3139462,1.8140688,1.887674
layer_14,1.5988913,1.1479495,0.29337183,2.4377847,2.2291162,3.5683625,1.8348682,3.6243403,2.568761,1.2061559,3.5933568,1.2072402,1.9296579,1.7243905,0.7625791,2.1783545,2.9265459,1.8326917,2.625715,4.4744005,2.8709755,1.8209305,1.439962,0.6573328
layer_15,1.3097022,0.7673487,2.3137577,2.5046191,1.249045,2.05345,1.8227235,2.1952615,1.0185664,2.5040524,3.7229629,2.4916666,0.9150197,0.19085126,0.69785345,1.4772028,2.0626502,3.550003,0.8615636,0.84772277,1.324729,1.278779,1.5341467,1.6744783
layer_16,1.0770092,3.0610685,0.18325013,1.2051604,0.39199206,0.2893175,2.0603886,1.30117,1.799972,1.160359,0.46065977,1.1444042,0.28733534,0.32769057,0.92182183,0.6182892,0.63360155,0.66350293,1.2989544,1.0832444,1.6434218,1.8563825,0.8751824,0.8333597
layer_17,3.0015783,0.8265638,2.002023,0.27001154,0.49196196,0.297267,1.3473029,0.81524724,1.5095471,1.3748395,1.1947004,0.6537839,0.11945396,0.47214392,0.45625913,2.2458615,0.50725555,1.8137598,1.104779,0.101963624,0.26814118,0.2675429,0.35157531,0.2496877
