,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,122.64875,6.0799985,115.34242,11.253614,62.891243,7.787879,125.86435,171.19374,117.28241,123.89629,90.16621,109.26874
layer_1,161.10648,154.96863,142.04474,95.0017,130.507,107.31179,105.2088,122.49518,110.84248,105.332924,134.72104,19.135336
layer_2,150.28973,104.037476,141.6254,147.44666,125.64127,166.59744,114.97058,122.84663,159.67317,202.34909,153.6305,109.68009
layer_3,66.179535,118.27496,128.97414,84.142166,86.07073,97.44025,129.00119,193.27078,149.97966,108.04935,104.81693,124.638016
layer_4,87.72464,105.265305,82.545265,143.23964,77.309326,103.17931,143.39981,95.14883,114.8155,95.68245,74.82429,148.36873
layer_5,94.15713,69.25063,102.9968,108.69508,100.46135,72.538765,87.945656,69.74132,81.64125,84.70809,79.7755,76.61666
layer_6,126.97607,72.385765,81.18937,88.05509,117.55873,102.7388,81.579384,97.37008,107.26211,71.439415,93.41471,83.11838
layer_7,137.1671,78.23489,70.99186,86.22589,82.84872,88.038864,81.893654,82.09231,84.265816,75.5814,76.2049,81.72879
layer_8,77.12788,77.13067,80.16452,75.553024,69.634674,95.920235,118.210625,100.11778,73.42112,73.18561,88.25622,104.998856
layer_9,74.7828,69.33467,72.339905,104.7761,77.369,72.46948,74.19008,79.77926,124.87813,74.27958,73.77849,70.98151
layer_10,98.21686,87.27311,84.7503,73.560776,81.5229,88.49991,75.1457,74.04317,80.987816,109.99067,92.51095,78.78043
layer_11,97.65337,84.46454,89.22177,87.38904,86.80389,102.27457,98.39366,85.86678,125.66142,86.650894,81.68463,84.67439
