,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,387.39725,980.2486,97.519646,89.12678,104.71813,263.62244,181.97173,239.70029,295.44186,37.989574,34.07724,41.839634,102.785255,247.85954,192.8119,685.0331,84.37461,418.66208,271.74265,203.73915,210.73317,134.75159,0.062451508,0.13393785
layer_1,182.29863,344.11356,52.478836,158.43811,248.67628,88.86197,173.87689,32.60702,247.98393,72.91907,42.5528,22.351513,260.48508,162.68074,126.04377,444.95688,269.43466,7.8231907,18.716543,112.06641,37.860016,218.9059,202.72191,83.38712
layer_2,99.50883,37.68408,79.41768,112.38882,30.118727,194.78232,50.976227,106.55174,43.459583,48.626335,19.642088,5.3839884,71.917885,104.2745,113.48549,6.6358423,4.3116865,21.69131,118.27945,20.089872,59.81286,128.278,57.24663,161.99861
layer_3,68.90363,65.48606,244.68349,52.924557,82.63404,63.16736,160.09706,147.27127,119.36954,92.51519,44.435318,137.15707,161.6498,154.21962,80.425766,67.27939,177.52739,50.027367,183.94678,86.26631,20.66481,310.2707,126.4236,298.9837
layer_4,91.23881,111.71983,43.655617,272.4391,123.33347,228.47226,137.52216,223.07382,66.455505,234.1661,210.81296,202.72935,203.11966,147.7919,3.8506541,76.96761,40.230247,170.49763,317.49023,156.11955,113.3943,16.924038,22.319838,164.36508
layer_5,58.539597,201.01889,201.28741,54.45529,73.48502,34.39323,3.2163098,1.2030779,29.254372,325.95853,246.843,196.8344,243.14459,203.99336,128.68439,48.89298,69.684715,56.07575,103.55365,175.7624,146.99426,230.9487,211.8178,213.7373
layer_6,158.67792,16.618305,74.1539,143.36702,104.31605,274.08835,233.37126,286.30774,254.22598,399.94327,104.32622,313.17044,272.34683,112.33402,255.04619,226.34758,188.486,209.28282,24.047228,8.150549,121.44077,32.72413,210.34497,350.46985
layer_7,330.40784,493.05582,41.701588,214.26219,83.93672,76.54368,260.80273,201.00363,396.6411,345.44656,144.35414,148.88106,145.85915,303.1631,205.90755,228.64886,245.12994,73.94556,120.87847,86.24907,77.4909,227.48122,244.49767,209.89902
layer_8,60.36574,104.56105,15.049787,331.49133,237.14577,353.7914,16.12292,57.995605,15.629198,257.44614,111.66166,319.75607,200.5964,203.49568,248.51344,410.20273,279.31076,126.5725,167.09766,146.91837,164.34546,153.20235,245.97758,180.98425
layer_9,245.43037,244.37387,228.6692,68.619965,144.81125,43.758907,438.7392,499.56522,393.09195,95.22517,107.46905,93.33934,189.81093,138.4293,228.26988,92.60883,202.3492,152.34921,249.2469,21.248732,182.11676,142.4896,203.64531,116.920715
layer_10,300.9566,170.79115,209.32988,44.57455,83.92893,56.614594,132.31525,311.90765,173.02669,93.65809,160.15965,31.480927,575.6552,398.61566,558.34906,110.375786,152.26535,189.94849,229.30547,247.58783,225.9229,11.692356,71.127014,80.53319
layer_11,307.72446,117.92381,192.87471,228.02043,170.34018,161.74046,161.29906,182.15082,260.73898,264.51923,210.10101,300.63434,276.70972,429.2913,298.5098,144.23862,338.0242,131.95944,363.9936,400.05188,271.92194,261.94043,336.0244,305.66602
layer_12,173.02348,167.03702,188.22084,32.9759,42.609474,226.20862,213.78943,270.23883,173.71645,158.83012,194.75381,202.0366,211.53883,98.13747,187.54793,86.75814,132.91449,340.60107,149.64555,28.20139,33.16224,101.587975,230.73894,362.40585
layer_13,196.4184,209.47418,162.68904,106.882286,235.24873,197.9489,807.72845,447.71432,461.59027,244.47963,221.04816,238.84073,88.986824,10.5662365,29.783674,236.00456,60.048336,119.4538,241.85097,186.55408,161.09448,131.62503,82.3328,117.80534
layer_14,503.77502,11.911727,5.673972,413.29816,332.9352,563.7569,368.44727,301.9264,250.85664,431.579,137.5515,146.64592,61.25946,56.336037,68.67235,229.04683,172.53456,262.28693,166.9094,262.9051,254.08664,78.133026,18.278412,447.0325
layer_15,102.37325,88.17914,266.20526,338.93912,262.98734,191.98073,56.651623,60.359848,378.47766,280.24692,349.28568,326.2835,34.826855,12.492117,275.0478,314.15726,149.30212,104.58733,44.87893,30.866455,57.31605,147.55309,88.4677,248.90923
layer_16,24.802137,211.97012,20.96744,5.8029532,208.70015,18.008085,144.40833,105.35635,232.49173,208.45634,55.713097,169.56075,30.201374,31.356867,57.69678,29.493893,31.333588,48.665092,166.62476,440.3861,255.64056,226.97488,47.924675,38.94716
layer_17,76.07366,45.260082,87.76392,21.219599,24.506983,266.664,357.24216,188.2724,187.94324,26.396471,35.89957,23.470266,30.91751,93.48972,38.498695,164.52519,115.1348,108.97081,47.730743,90.47095,33.374718,27.445993,137.3019,66.35726
layer_18,143.10931,55.36959,13.465549,36.303856,25.317974,47.703545,219.503,145.18604,102.62686,116.807594,42.960316,64.06039,34.531982,47.683746,44.92505,8.154021,139.9231,164.14078,25.2475,48.97402,116.56497,308.98172,88.626,110.88509
layer_19,70.58884,216.63309,184.3865,207.49582,236.6156,282.9366,252.48634,244.63084,73.434074,138.26671,92.93741,149.0416,42.636505,269.929,51.43408,27.750319,22.909527,47.98102,74.15481,132.51451,77.3165,16.43103,14.389063,24.01887
