,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,161.0,54.0,9.0,26.0,121.0,89.0,128.0,128.0,258.0,85.0,45.0,140.0
layer_1,4.0,11.0,4.0,1.0,1.0,16.0,1.0,24.0,0.0,0.0,9.0,16.0
layer_2,31.0,5.0,0.0,0.0,16.0,0.0,6.0,10.0,2.0,35.0,4.0,20.0
layer_3,16.0,3.0,1.0,69.0,23.0,9.0,1.0,0.0,11.0,15.0,2.0,54.0
layer_4,20.0,11.0,0.0,1.0,9.0,22.0,9.0,0.0,3.0,2.0,2.0,12.0
layer_5,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,7.0,0.0
layer_6,0.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,62.0,1.0,22.0
layer_7,19.0,2.0,14.0,0.0,38.0,44.0,0.0,0.0,8.0,20.0,38.0,1.0
layer_8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.0,0.0,1.0
layer_9,0.0,0.0,27.0,0.0,0.0,12.0,0.0,34.0,16.0,2.0,0.0,0.0
layer_10,5.0,0.0,120.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,6.0,1.0
layer_11,0.0,0.0,25.0,0.0,1.0,13.0,0.0,0.0,43.0,37.0,0.0,0.0
