,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,100,61,72,47,74,64,50,1,71,54,81,49,62,61,74,130,85,66,99,71,82,55,33,52,67,100,71,71,70,31,44,68
layer_1,81,77,93,46,35,35,77,32,46,22,30,49,73,37,60,45,53,18,12,59,33,51,83,22,35,42,17,20,24,31,2,79
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
layer_3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
layer_4,2,0,1,0,1,2,1,0,0,1,1,20,0,0,0,2,1,0,1,0,0,0,0,2,0,0,2,0,0,0,4,0
layer_5,2,2,0,1,2,0,0,0,5,1,9,0,2,2,2,83,0,0,10,0,2,1,2,2,19,0,0,0,0,2,29,2
layer_6,1,2,0,4,2,1,1,0,2,0,1,2,0,2,2,0,0,0,2,3,0,0,1,2,2,2,0,2,0,2,2,2
layer_7,2,0,0,2,0,1,1,2,37,0,0,13,0,2,2,0,3,2,7,2,2,2,10,0,16,2,2,1,0,0,0,0
layer_8,0,5,3,2,2,1,0,2,0,2,4,3,1,2,0,28,2,3,2,2,2,2,1,2,2,0,0,5,1,2,4,1
layer_9,0,3,50,2,2,6,2,2,0,10,14,2,2,1,2,2,3,2,30,1,6,11,2,0,4,0,2,19,2,2,2,2
layer_10,2,2,2,3,2,3,2,1,2,8,2,2,2,1,1,3,2,15,1,3,2,2,6,2,2,10,4,2,2,27,6,2
layer_11,2,2,0,9,2,2,2,3,2,2,1,3,2,2,2,2,9,4,1,2,2,2,2,2,14,2,2,11,3,1,2,2
layer_12,7,15,0,10,2,4,2,2,2,4,2,3,4,2,7,2,2,2,2,2,3,6,2,0,4,2,2,9,2,6,2,14
layer_13,3,11,8,2,41,5,2,2,5,2,2,2,12,2,2,2,2,13,8,2,2,3,5,2,2,2,2,2,2,11,4,2
layer_14,4,2,19,3,2,2,2,2,2,6,2,2,3,2,8,2,2,4,2,2,14,6,11,2,2,2,3,2,2,2,3,2
layer_15,2,2,4,2,2,2,2,2,2,3,2,84,3,3,2,2,16,2,3,2,5,2,3,4,2,4,2,4,2,2,15,39
layer_16,2,2,21,6,5,2,6,5,3,2,2,9,6,4,2,35,15,3,2,2,3,2,2,17,2,2,3,2,3,2,2,2
layer_17,0,0,0,0,0,4,2,2,2,0,2,0,0,10,0,9,1,3,0,6,2,1,0,2,14,3,0,0,2,2,1,0
layer_18,2,2,0,1,3,4,2,8,0,0,0,2,3,0,2,2,0,2,0,0,1,2,2,2,0,3,3,2,8,1,1,0
layer_19,11,2,2,0,1,0,0,1,2,0,0,0,0,2,0,0,7,0,1,0,1,0,2,0,0,0,10,1,2,2,1,4
layer_20,0,0,0,0,4,0,0,0,6,0,0,2,0,59,0,1,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,5
layer_21,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,3,3,2,0,0,0,0,0,9,1,0,0,9,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
layer_23,0,27,0,2,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_24,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0
layer_25,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0
layer_26,2,0,0,0,2,0,0,0,0,0,2,0,0,6,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1
layer_27,0,1,0,1,3,0,0,0,0,0,1,2,2,0,1,2,8,5,0,0,0,0,2,2,0,0,0,0,0,1,2,2
layer_28,0,0,1,0,1,1,0,2,0,1,7,0,1,5,0,1,2,2,0,0,2,2,0,0,0,1,4,0,2,0,2,0
layer_29,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,3,3,1,0
layer_30,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,2,1,1,16,0,0,0,1,0,2,0,24,2,1,0,0,2
layer_31,2,0,24,1,97,0,0,0,2,0,2,4,3,2,0,7,2,2,0,3,1,0,5,2,56,2,1,63,1,2,1,2
