,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,75,9,120,126,120,24,79,71,233,104,134,183
layer_1,2,1,2,1,0,86,0,12,0,0,2,18
layer_2,122,0,0,0,14,0,27,36,0,122,15,1
layer_3,7,0,0,4,46,51,1,0,1,9,0,13
layer_4,28,14,0,0,7,0,0,0,7,0,0,0
layer_5,1,0,0,0,3,0,0,0,0,93,12,0
layer_6,0,0,0,0,26,0,0,0,0,121,0,116
layer_7,80,0,0,0,119,100,0,0,5,64,35,0
layer_8,0,0,0,2,0,0,0,0,0,75,1,0
layer_9,1,0,87,0,0,6,0,85,33,33,0,0
layer_10,2,0,66,0,0,0,33,0,15,0,88,0
layer_11,0,0,0,0,4,1,0,0,138,2,0,0
