,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,15.940031,8.0753145,19.79447,6.430686,12.508205,11.241442,15.568201,3.1927218,22.294714,13.339257,10.601035,10.557248
layer_1,3.8187637,2.501314,1.3859261,4.965904,3.0915494,15.663356,3.1328418,2.9446898,8.391195,1.5656517,3.180083,17.451479
layer_2,11.61143,0.1525584,12.314103,1.851476,3.939834,3.3927436,5.231584,3.608337,2.9991674,2.2888098,5.2275376,3.867432
layer_3,3.4521618,4.8212204,0.90735894,8.408929,4.902936,4.8132734,1.3404356,3.0978153,1.8899364,6.2115602,1.8781668,2.397694
layer_4,8.021876,1.6357018,13.453604,1.7616544,6.1468163,2.247965,7.773888,0.94931585,0.17744544,2.193666,16.838646,2.0344086
layer_5,3.5131505,0.6970551,19.717154,7.44926,2.1831064,2.1054406,1.889516,0.93409866,4.74882,0.5788088,1.1833948,5.805194
layer_6,13.625202,5.7499423,0.57850385,2.7820575,2.5622637,8.151804,3.248762,1.8862379,0.9499971,0.78624576,0.4865884,1.1497589
layer_7,11.072158,0.701783,6.6151304,0.7556449,3.7198997,0.24090336,0.8006545,1.1264857,4.3776402,5.2281313,3.1600518,1.5114768
layer_8,0.85950756,0.42457724,5.4165325,0.8950801,0.2929101,0.21042795,1.1775931,3.052769,10.670236,1.9247856,2.1235454,6.9131126
layer_9,1.2695081,0.63431424,0.6388647,1.3761989,0.65848106,7.203999,1.1311928,1.1068126,1.0504669,0.3463285,1.1894912,1.8588779
layer_10,0.2921203,0.60532135,1.0340972,0.41529655,1.6334003,4.2239757,1.6735595,4.31698,3.878627,1.5068952,0.6537742,1.8424401
layer_11,2.4224215,0.6552767,0.64009124,0.7397166,7.5032854,0.7831971,1.4300376,0.74784356,0.991141,0.9139119,2.272661,1.002792
