,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,13,33,19,42,17,53,17,17,201,6,252,119
layer_1,4,44,0,0,3,39,0,21,0,0,12,1
layer_2,255,4,1,0,1,1,2,2,0,255,1,63
layer_3,0,1,0,76,3,43,0,0,1,110,91,25
layer_4,14,3,0,1,4,159,0,3,0,1,2,62
layer_5,191,1,0,0,0,0,0,0,0,230,30,0
layer_6,0,0,0,0,4,67,54,0,0,21,0,45
layer_7,0,4,89,0,37,3,0,0,4,5,222,2
layer_8,1,0,12,0,0,13,5,1,0,21,8,3
layer_9,0,1,0,0,0,2,0,13,6,1,0,0
layer_10,3,0,16,0,0,0,0,0,2,0,9,0
layer_11,0,0,11,0,0,2,0,0,15,7,0,0
