,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,5.246615,1.7904952,5.0144777,0.28530782,2.2919836,2.4424562,5.864028,5.939455,4.759686,5.59774,4.9289975,5.0890145
layer_1,8.481256,3.9482737,4.3949857,5.2631416,5.1538153,4.364998,4.1437674,5.3134546,4.8813252,4.9576473,5.374838,1.5403839
layer_2,4.9703836,5.291333,3.5599492,5.9222546,8.125141,2.7170422,4.1171074,4.8948474,4.49766,7.598742,5.1713214,4.9267473
layer_3,5.7475567,4.1649837,5.174896,4.9281163,4.902351,5.191714,5.8474216,7.434003,3.1411488,5.0586286,4.3065095,6.1168475
layer_4,4.366596,4.358817,4.756433,5.8399296,4.4094615,4.264773,5.4588223,3.48587,4.183708,6.6871457,4.842232,1.9998484
layer_5,4.557475,4.9646683,7.0092225,4.9787173,5.947712,4.8610067,5.303941,5.591476,4.929798,5.106181,5.9038167,5.271891
layer_6,5.57364,4.7723613,4.5782933,5.5657916,4.0172186,5.2067423,4.8238363,5.555178,5.2853985,4.7337527,4.5917454,5.3397903
layer_7,3.819973,5.0643334,4.9888144,5.0899973,5.520008,5.2436185,5.7930818,4.929521,5.229103,4.947507,5.004446,4.947747
layer_8,5.271452,5.03103,5.449853,5.027735,5.2327385,5.0942917,3.9902747,4.7660294,5.2095127,5.42759,4.8438854,4.4652
layer_9,5.502348,5.089339,5.362661,4.7140403,4.9350486,4.8846917,5.1603556,5.038256,4.7834716,5.1706505,5.5578237,4.8611546
layer_10,5.4047422,5.269639,5.239129,5.2501364,5.5165114,4.470325,5.5422964,4.875834,5.123692,4.195868,5.2871323,4.972468
layer_11,6.155417,5.1564546,5.209092,4.909896,4.876712,4.7616153,5.336512,5.0324445,5.0517974,5.331343,4.9248857,4.913086
