,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,80.65821,2.2673304,72.26425,8.355498,42.20376,1.5503291,80.26496,119.57788,75.21412,79.785904,55.729824,68.31334
layer_1,122.39723,117.39359,102.46254,51.28315,85.42479,61.276913,58.390514,76.25111,60.589577,50.57688,102.87584,7.9784446
layer_2,93.37503,37.620487,90.75784,94.468445,66.2506,116.05578,55.926655,84.071,123.05004,157.20314,110.97392,58.879784
layer_3,10.642972,69.22502,72.42073,45.86118,25.24524,43.371723,92.899445,134.74492,97.188156,66.18363,52.309074,89.91642
layer_4,64.03912,77.007286,26.528582,86.60959,22.042988,57.154037,83.11902,60.808304,35.246605,55.165142,17.636322,52.166454
layer_5,20.294323,10.328995,51.121975,59.166473,61.050365,12.235778,30.216543,21.3564,24.143696,20.183632,21.957735,22.999592
layer_6,75.24137,21.477394,23.66002,23.634617,58.41382,43.69912,23.261286,44.891777,42.089844,10.736026,19.74184,54.271606
layer_7,62.671886,13.231351,10.623507,24.563818,31.381138,29.749763,17.514004,14.138534,35.22753,23.962955,11.123205,14.574879
layer_8,22.908451,14.100869,20.344046,16.25195,15.333977,43.124058,45.43962,48.76828,20.414204,14.4175415,34.641632,39.767365
layer_9,15.926858,10.970827,15.003722,45.96462,13.5613,18.521671,12.728977,20.793867,32.600193,11.856979,27.343733,15.301634
layer_10,15.361073,17.887495,15.249587,15.531925,16.684748,53.924587,14.409415,16.939857,13.174087,56.995937,14.475588,16.800205
layer_11,44.612965,17.845434,15.847066,31.129427,23.1232,24.729374,19.327173,23.024778,81.03296,19.881319,23.98668,20.401749
