,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,34.10708,7.794374,25.176817,1.1827098,11.360436,12.693501,8.751202,11.666905,11.987831,7.9879193,10.454794,19.939213,5.4778337,5.8869686,4.5147076,12.505565,5.9557896,24.496649,4.6331573,8.439118,32.426785,25.792362,11.656336,26.55337,12.97486,20.179457,13.107326,12.80579,1.2374524,0.27132484,2.8693824,0.047059145
layer_1,10.387395,19.879284,3.6438777,8.999129,3.2039292,3.3374813,2.0440845,0.8746362,4.4863358,2.5623674,23.301891,8.036956,18.27733,2.576229,5.1075726,4.070181,7.8226585,8.357053,2.0332694,4.539882,13.404032,2.350507,2.0178173,0.27804714,1.4092956,0.2856773,1.0238478,0.795426,8.6991625,12.221229,5.334397,2.3154073
layer_2,44.269825,2.6179328,3.9646945,1.0064979,21.60111,6.2164435,6.428111,21.262556,2.4689813,3.0047867,5.4308414,2.208512,5.7202415,4.7662168,2.8640182,3.7499924,5.34831,2.3599033,5.177355,9.463304,0.36893505,2.1254632,1.2573931,2.1351507,9.7622385,13.977772,1.4485042,2.8829167,18.29563,6.259033,5.8476024,28.537294
layer_3,12.224812,3.5466337,32.80552,6.443259,3.2137651,9.742259,14.2237,5.4837675,36.728813,11.198983,37.435318,6.996921,7.5548725,19.561548,4.3449574,14.6097,5.9581227,26.628876,5.9437184,6.8086104,9.154211,9.111112,12.930571,2.9179904,12.740787,3.1709876,11.926918,4.663407,28.200262,18.933437,9.776726,19.781878
layer_4,8.742556,17.91089,8.511899,3.6813905,23.381975,13.26759,14.84517,8.334968,18.5437,25.91693,14.478687,4.5479336,20.881117,23.86565,6.727517,9.466699,0.7571589,35.084564,6.991021,3.5662487,5.298639,2.5312452,18.313597,18.001907,29.335775,8.882268,14.669845,35.50803,5.3428473,2.7981741,3.659633,20.783022
layer_5,9.886366,7.0366244,62.586647,34.097054,7.132323,1.22933,8.411687,2.4650931,1.368274,0.5181033,0.33229265,0.030512076,20.57349,19.684536,11.772354,18.197554,29.250269,12.667717,35.764675,7.1295834,30.726814,7.8216777,5.0189867,3.967197,15.103755,44.301277,12.143946,8.557842,26.519524,30.60867,18.738356,6.8449388
layer_6,23.215525,35.65689,23.283527,54.95951,17.414038,18.691133,7.493784,23.707163,0.85812,0.32198322,1.5328848,0.06951019,11.274412,10.515221,8.242565,25.596487,16.03924,34.806015,20.011087,16.62728,14.086521,33.0213,31.879515,10.274975,21.470142,8.196167,14.992218,9.644386,16.736052,18.41108,15.914579,13.847632
layer_7,44.65006,19.857065,19.02108,12.379755,17.110239,0.80473393,3.1060853,19.357447,10.243209,2.1569583,14.475542,17.287731,1.1379799,19.341846,15.734829,22.476768,45.395073,46.493496,12.668583,20.278767,12.221968,6.0828447,7.1174493,11.215719,13.799377,14.745235,13.583726,12.570163,1.0944436,4.1359596,6.4903464,35.04855
layer_8,8.527507,7.722458,13.629495,6.454463,10.483573,15.943018,21.156925,18.00157,11.367559,34.12814,25.5004,46.111286,30.228062,11.263086,17.977945,14.668601,5.667591,0.8068475,1.2892488,0.22869402,3.0569332,3.9120693,18.145191,7.878747,10.1958065,31.866856,27.73921,12.1262045,9.138997,26.461329,4.6256523,3.681138
layer_9,7.166068,10.152941,13.289898,17.40907,21.212204,27.788649,19.805616,39.16006,2.525376,12.208265,2.622409,18.747084,2.7211602,36.473816,28.01335,14.342422,3.3360527,0.9801679,1.8201766,10.162563,24.418531,2.0841017,8.913467,15.805946,4.5131764,17.027058,31.72854,8.302662,22.403286,5.668135,24.401442,5.379525
