,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,458,30,111,90,50,0,2,261,124,148,178,11
layer_1,118,214,32,68,5,45,72,91,0,406,0,1
layer_2,15,5,0,37,0,1,230,5,0,357,25,5
layer_3,0,6,402,0,4,2,14,20,27,10,8,149
layer_4,50,154,2,23,1,0,0,0,55,40,2,0
layer_5,14,1,1,33,259,134,0,1314,36,15,0,0
layer_6,3,346,76,886,0,0,251,1,411,0,466,21
layer_7,5,2,257,787,2,23,4,8,160,0,9,660
layer_8,422,63,96,485,2,7,442,426,524,71,4,34
layer_9,3,6,1,1261,3,14,168,3,120,56,0,9
layer_10,764,0,0,9,141,804,58,141,1,86,3,0
layer_11,535,713,0,911,1014,132,0,70,54,131,771,624
