,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,38,1,275,1,502,1,12,3,3,1,112,3,16,5,41,113,9,0,2,15,0,13,5,6
layer_1,25,27,0,3,22,0,1,2,77,3,1,173,182,58,188,21,0,111,1,11,52,6,10,139
layer_2,2,5,0,25,3,0,4,0,0,1,2,3,3,210,0,1,0,2,0,31,1,5,0,3
layer_3,0,0,5,27,1,62,0,175,17,25,50,252,0,123,0,48,11,1,0,0,1,1,0,4
layer_4,0,8,0,155,33,226,1,12,18,26,0,0,0,2,5,0,83,0,35,24,232,97,3,18
layer_5,3,211,86,5,73,71,18,55,22,2,0,15,2,2,0,0,245,9,8,0,0,6,121,38
layer_6,137,26,3,71,2,0,27,17,91,9,0,1,1,26,7,293,1,0,85,20,21,19,43,13
layer_7,69,0,7,10,0,167,128,47,0,0,7,132,3,30,2,100,4,2,0,1,4,71,1,17
layer_8,0,192,0,2,125,12,22,4,9,15,13,0,14,5,0,0,0,10,84,2,3,0,95,2
layer_9,0,1,4,7,0,0,0,17,1,1,0,0,3,0,3,32,119,32,0,0,52,6,3,7
layer_10,1,13,2,3,0,1,1,21,5,14,103,2,0,7,0,1,1,0,10,5,13,3,12,85
layer_11,1,0,1,16,16,3,0,0,7,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0
layer_12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,44,11,0,9,80,3,0,0,9,42,0,194,98,22,194,6,6,65,11,9,12,0,6,107
layer_14,14,1,0,6,2,0,28,0,0,5,5,1,19,223,1,2,0,5,1,11,3,28,1,6
layer_15,0,1,15,192,1,28,9,87,4,54,7,192,0,37,1,51,44,0,1,0,3,3,0,6
layer_16,0,7,1,81,37,136,1,1,24,12,0,3,0,0,10,0,12,0,22,18,163,19,3,20
layer_17,2,146,59,2,50,53,11,23,16,4,1,21,4,2,2,0,185,11,7,1,0,4,48,29
layer_18,49,25,4,32,0,0,14,9,89,2,0,6,1,1,6,217,1,1,44,1,14,21,2,9
layer_19,45,0,6,15,0,69,60,19,0,0,0,79,4,16,2,14,0,0,1,0,1,18,3,7
layer_20,1,40,0,40,47,1,31,0,1,4,8,1,4,1,1,0,0,5,10,3,0,0,16,0
layer_21,0,0,2,1,1,0,5,11,0,5,8,0,5,1,0,18,7,1,8,0,2,3,0,4
layer_22,0,3,21,9,3,11,84,5,8,5,12,1,3,1,0,24,1,0,1,0,4,7,19,11
layer_23,40,13,18,32,87,6,4,61,23,6,1,2,27,62,6,27,2,13,11,20,26,1,2,10
