,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,22,9,20,25,28,18,23,18,17,17,17,19
layer_1,29,18,21,19,20,17,19,23,19,19,19,17
layer_2,21,19,20,26,27,15,19,27,21,37,28,19
layer_3,19,19,22,24,19,19,26,29,15,23,19,23
layer_4,23,16,19,23,19,26,18,19,19,20,19,17
layer_5,19,19,18,17,20,19,17,19,19,19,23,19
layer_6,19,19,19,19,19,19,19,19,22,19,19,18
layer_7,21,19,19,19,20,19,19,19,20,19,19,19
layer_8,19,19,19,19,19,22,19,21,19,19,19,19
layer_9,19,19,19,19,19,19,19,19,20,19,21,19
layer_10,19,19,19,18,17,19,19,19,19,19,19,19
layer_11,14,19,19,18,19,19,19,19,10,19,19,19
