,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,15,36,76,294,32,180,62,15,324,77,99,150,205,6,109,21
layer_1,10,12,12,64,86,70,2,39,29,16,25,42,35,518,9,15
layer_2,53,12,38,197,477,39,224,42,8,272,231,8,12,121,42,41
layer_3,15,33,15,17,15,16,17,15,15,16,15,15,17,23,15,15
layer_4,15,15,15,15,15,16,15,45,15,15,15,31,15,16,15,14
layer_5,43,15,64,15,15,19,25,15,15,15,15,15,15,15,15,69
layer_6,16,82,17,15,16,52,15,15,15,15,15,17,14,15,15,16
layer_7,18,86,16,15,15,15,15,15,15,15,15,26,16,16,15,15
layer_8,15,15,15,16,17,15,29,16,16,15,15,16,31,15,22,15
layer_9,15,15,16,16,18,19,15,16,15,41,21,15,15,41,15,15
layer_10,15,16,18,17,16,15,15,15,15,21,15,38,15,15,15,15
layer_11,15,15,15,15,32,26,14,16,17,16,7,88,15,15,26,15
layer_12,15,15,16,15,15,15,16,19,15,15,15,15,16,14,17,15
layer_13,17,15,15,15,15,11,15,15,15,15,15,15,17,15,15,15
layer_14,16,9,15,15,15,15,15,15,16,24,15,15,17,16,15,15
layer_15,15,21,15,12,15,15,15,15,15,16,15,18,15,10,16,15
layer_16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
layer_17,14,15,15,15,15,15,14,15,14,15,15,14,18,16,15,15
layer_18,14,15,15,15,14,15,15,15,15,22,15,68,15,15,15,15
layer_19,15,15,21,15,30,15,15,15,15,17,15,15,15,15,15,15
layer_20,15,15,15,21,15,18,15,15,15,15,15,16,15,15,15,15
layer_21,15,15,15,15,15,15,15,15,15,15,15,15,17,15,15,15
layer_22,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15
layer_23,15,15,15,15,14,17,15,14,26,15,15,15,15,15,15,15
layer_24,15,15,15,15,15,15,16,24,14,15,16,15,41,15,15,15
layer_25,15,15,15,15,15,15,28,15,16,15,15,15,15,19,15,15
layer_26,15,15,15,15,15,15,15,15,15,16,80,15,17,15,15,18
layer_27,14,15,13,16,15,39,15,15,15,15,15,15,15,15,15,16
