,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,7,8,20,1,11,7,6,24,4,10,16,29,4,14,4
layer_1,5,1,2,10,10,4,1,3,7,0,5,3,9,65,0,1
layer_2,5,4,4,38,34,2,5,6,4,3,24,5,3,19,6,59
layer_3,2,6,2,2,2,5,2,2,2,2,2,2,2,2,2,2
layer_4,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2
layer_5,8,2,8,2,2,3,3,2,2,2,2,2,2,2,2,13
layer_6,3,7,2,2,2,3,2,2,2,2,2,2,1,2,2,2
layer_7,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_8,2,2,1,2,2,2,2,2,2,5,2,2,2,2,2,2
layer_9,2,2,2,2,1,2,2,2,2,4,2,2,2,3,2,2
layer_10,2,2,2,2,7,2,2,2,2,2,2,3,3,2,2,2
layer_11,2,2,2,2,14,2,1,2,2,2,0,9,2,2,7,2
layer_12,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2
layer_13,3,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2
layer_14,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2
layer_15,2,4,2,1,2,2,2,2,2,2,2,3,2,2,2,2
layer_16,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
layer_17,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2
layer_18,2,2,2,2,2,2,2,2,2,7,2,9,2,2,2,2
layer_19,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2
layer_20,2,2,2,5,2,2,2,2,2,2,2,2,2,2,3,2
layer_21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
layer_24,2,2,2,2,2,2,2,7,2,2,2,2,2,3,2,2
layer_25,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2
layer_26,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
layer_27,3,2,2,5,2,3,2,4,2,2,2,2,2,2,2,2
