,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,41.98752,37.87809,28.565855,21.124573,20.734625,19.64868,22.49763,16.080484,22.962267,22.650724,32.071724,19.954033,27.247934,22.189234,21.512932,16.007011,27.562868,21.480549,10.697487,26.548555,19.779945,19.477076,17.57149,50.670647,15.583721,19.740921,23.067078,59.251038,9.682507,13.2454195,21.286211,49.736927,20.819342,18.687153,18.342733,22.930428,23.03482,25.464872,21.530836,25.315744,24.133907,19.690533,53.437794,30.701532,23.012192,26.790218,15.771025,15.581416,29.243021,26.271767,19.634493,20.22366,23.082483,35.77217,21.897497,26.999619,20.7722,25.41622,15.182742,16.810127,22.210354,23.01735,22.409872,26.360836,21.421787,28.797949,20.680487,22.25924,24.078169,14.02463,15.112389
layer_1,15.480063,26.943085,13.829973,13.736355,28.151176,19.10677,24.583914,35.701717,17.113,32.927406,17.645088,25.808325,14.736609,13.192927,23.721983,12.738562,15.750298,21.619127,21.737394,17.518106,19.180964,15.222747,21.02181,24.642452,16.942408,15.268882,20.999111,19.994858,41.59917,18.601093,22.462029,28.43233,28.56193,13.3889065,56.27014,14.045956,27.36598,33.356777,23.559216,31.024221,25.953611,13.229776,16.29261,16.065556,19.033442,14.665102,13.55195,13.720945,28.315493,17.222826,22.472994,17.806467,16.478262,15.931463,13.228156,30.535452,13.389421,19.352083,20.02493,27.263838,6.565558,25.612724,14.036487,17.507307,17.108168,17.34193,25.280602,13.186353,78.75815,20.373022,24.130238
layer_2,12.405979,48.848324,20.131104,19.287766,12.026739,48.248165,8.8712015,21.209538,11.699347,10.184662,43.72991,14.829146,23.646437,28.651556,15.719401,12.30172,38.992287,13.846054,21.638916,28.285872,43.033802,44.389946,11.359644,27.384672,17.984512,11.60173,14.959335,20.218344,8.215685,2.098917,6.235843,16.183983,28.04646,11.231956,26.230463,31.086737,15.713139,11.5374565,20.011753,28.171923,53.285713,16.405968,13.715145,11.540408,19.109547,13.818705,17.051113,13.082572,13.362083,9.095213,14.678073,20.640554,30.04443,17.406189,13.183286,15.48493,12.945652,46.869335,14.005991,11.068842,17.914818,33.159176,12.76864,15.904221,20.769175,16.019922,11.929104,3.6997511,28.423025,12.042088,11.120138
layer_3,6.5578637,6.501236,5.8577332,18.610292,22.351784,35.75964,11.666543,19.139593,7.2742343,12.992675,15.851994,13.486882,11.65641,16.828201,26.142109,9.299564,7.9334784,5.069504,8.534265,19.946999,16.723877,9.096134,7.942903,11.983105,16.36498,55.289387,17.099943,28.15457,9.50931,24.385075,21.45918,17.918669,7.0939746,25.235214,7.2439365,66.212494,16.351515,8.060264,58.15012,16.233395,47.81486,7.4769115,16.638994,8.783551,7.800964,9.951048,5.7201133,4.383936,23.12155,18.478926,16.50605,30.825779,7.6469135,79.08336,9.490944,9.248192,44.9957,43.57924,20.511385,15.835583,38.165913,10.923285,9.7529545,6.740132,8.783281,30.029312,11.298426,8.010756,8.597757,21.267727,6.9335704
layer_4,6.3754005,16.060709,6.5960317,50.767555,8.920616,3.0771277,10.318944,19.748787,4.520132,3.601833,5.0363,7.2718177,4.6256323,8.06141,3.219088,7.3709345,15.231448,6.8243675,5.462097,4.515825,3.996573,3.294267,5.9135723,6.2857594,3.2992227,3.4488478,4.6222463,22.932682,4.410748,4.8843656,35.767006,3.7160969,4.570023,3.1265264,5.3687367,5.4016867,11.284842,3.7986479,4.090411,3.870303,3.6827765,7.780286,7.93774,10.655199,5.627548,30.141056,7.3030043,13.353268,4.195258,6.5420666,7.7568154,3.9594963,5.2055383,3.296288,23.256292,3.1948376,4.515572,9.601839,3.3514647,5.0567675,10.469256,3.881494,5.565279,3.6394255,6.197368,4.045389,9.332869,4.6624393,5.3712945,3.6691973,5.912077
layer_5,3.175616,2.9903877,2.9923031,3.010794,4.1727343,3.0159187,3.3116784,3.0010462,3.8958344,3.0639215,3.003739,3.0011606,3.743657,3.0013263,3.001679,4.0439296,3.0060203,4.804928,2.9840503,3.5060492,12.468827,3.28068,5.678061,6.4535747,3.1828046,4.539535,2.985765,3.651484,3.2694097,4.3405876,5.611008,7.36051,3.8892717,3.1068647,8.748567,22.02006,4.2960052,9.0986805,6.7038226,3.001216,3.0054927,2.7963908,3.1853714,3.000001,3.008839,3.2726297,3.0142505,3.2736487,2.9002032,3.0053787,3.9154568,42.351135,3.0169115,4.2083273,4.2771907,3.3504999,3.1554995,19.073961,3.950439,3.0117846,4.8570642,3.3059816,3.263336,3.003886,3.0019298,3.0616007,3.0026345,3.765407,4.758991,2.9812374,3.0047905
layer_6,5.724197,4.1381245,3.8648524,7.4908824,5.7389727,15.060807,11.654897,4.9286976,12.062984,3.948213,27.427773,13.977929,4.7377844,3.5242805,4.6535487,5.025726,3.474772,7.065204,9.303316,20.78683,9.256227,3.3622785,9.9080515,5.442028,17.180714,13.769687,7.8919187,4.1676655,9.016078,3.4730933,11.621892,4.0469055,4.626159,6.3972607,7.6506567,16.924784,18.896578,5.2428284,7.5886292,4.687184,11.116219,4.8582873,5.6370764,5.89444,3.6287262,23.024895,3.4969225,6.32645,49.25099,15.995788,6.430505,3.5170228,11.896552,5.7506013,26.191893,6.6410995,7.8015485,9.771161,7.040352,29.378626,5.3457675,15.129044,3.2755175,6.7728744,6.4473453,4.0239153,3.4189434,6.805711,5.817306,5.5322013,9.987513
layer_7,3.4204028,16.913958,12.399217,3.654439,5.282538,3.0190196,3.5951278,3.2185407,3.091102,4.5640163,4.664723,15.978452,3.3866847,13.377529,24.233358,4.0223613,3.161461,3.1945782,6.5088573,4.1054497,4.393622,7.3056226,3.0756369,3.467481,3.0035255,3.1845417,3.0992641,3.0521314,6.5422926,9.654442,3.012336,3.1363246,3.0736322,5.2143154,3.196794,3.0833647,6.7785063,3.4690948,23.360516,3.012697,3.0422258,6.6213303,3.5753965,21.140942,4.8470006,24.625557,16.622309,25.94065,3.3347745,3.0235138,3.7036083,13.534242,5.5027294,4.281372,3.1497712,8.032156,3.9192429,11.239969,3.0062048,3.44845,6.249417,3.5366526,3.974482,84.14866,11.498312,3.5500948,16.685282,3.0009418,3.0550952,4.588533,3.1897109
layer_8,17.96337,5.1233325,7.1158032,3.9558065,7.562799,8.418,22.281223,12.568316,4.8578305,4.5912027,9.421072,5.0163035,9.663584,6.496918,9.930115,3.9201756,3.9599457,18.093603,5.4473605,4.828414,12.212932,5.5395823,3.8145747,6.347706,8.843565,11.440008,11.587173,30.60045,44.494568,7.89138,18.422014,19.002485,17.756304,10.037039,8.389564,10.73584,17.897554,13.529938,3.5214887,31.019735,14.150669,5.435782,4.12906,6.0309463,8.326575,4.0482078,14.661078,8.213042,15.469959,10.164235,10.536701,5.075793,7.007649,11.532078,4.1484075,22.866385,6.9723186,4.0740347,20.032652,5.8874893,5.837906,4.594322,8.020025,5.488707,5.401595,7.7004933,7.6120563,11.532598,8.614664,7.4103856,4.0081825
layer_9,13.145036,3.6438649,5.877927,4.7144623,4.4061437,5.4243135,4.8416147,5.0235286,5.4094095,20.34906,4.743569,9.687383,3.2000048,3.6299708,3.0533917,8.34721,10.78737,3.6513143,5.0362654,11.730511,3.465,3.3491032,3.0855737,37.631466,7.2113166,4.577092,25.962704,8.469634,13.968452,3.5091276,9.121419,4.805339,3.204726,6.733866,4.1638074,3.568507,5.1284685,3.7049615,5.8813777,4.513137,30.707026,3.8078218,3.817145,3.2874506,7.295242,3.8225374,4.3004503,13.030545,3.488639,7.794903,13.939467,7.180852,6.854248,3.622623,26.030369,43.25553,3.540466,3.90512,5.5295725,3.3102512,3.6072748,10.097293,9.74364,3.3425903,14.010178,4.7082562,3.4866667,3.331576,3.2503743,3.1081326,10.263136
