,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,3.1653883,1.8068683,4.2266016,1.8537383,2.7328792,1.9206889,2.2207298,1.6548704,2.7019155,3.3460865,2.5202394,2.6183205,3.420515,1.9896839,2.968884,3.8976855,3.233184,2.6564238,2.575847,2.1111426,1.8289357,2.7369924,3.4011536,1.1038004,3.9498386,2.6856768,4.1617947,3.1276026,0.9609828,2.533629,2.9846923,2.006029,2.4395235,3.3970957,1.7596134,2.5530689,2.8416438,3.264374,2.3876562,2.732822,2.2513885,2.3851795,4.05147,2.1358902,2.319801,2.7538254,2.3047116,2.050059,3.4100142,3.0308454,2.6177504,2.8217533,2.961156,2.4263978,3.301924,2.2456038,2.7712436,2.0708022,2.471413,1.9261683,3.3957074,2.3536394,3.3214135,4.256223,1.8482783,2.8646395,2.3986638,1.8196816,5.271126,1.3209319,1.5699764
layer_1,1.5080518,1.6503626,3.3178139,1.4015119,1.1319766,1.6487662,1.6734838,3.9483726,1.360758,0.96708196,1.0595838,1.7476928,1.4627465,1.221369,1.6876198,1.545212,1.402844,1.380867,1.267632,1.2579868,1.9962969,0.87481785,0.890377,1.8543543,1.3428882,0.9572566,1.205156,0.8379324,2.6597571,0.42632768,0.87629676,1.1127173,2.2999516,1.5403382,0.9515613,1.8909314,0.9796148,1.0918806,1.7166177,1.3144659,2.5392728,0.92681444,1.332598,1.4325472,1.4582604,1.4777339,2.4634721,1.282455,4.455668,0.9130168,2.3020487,2.5711677,1.7972555,0.9909041,2.788994,1.341852,0.99601555,1.8627107,1.419417,0.24780259,1.3343236,1.4066943,2.0143652,2.1688013,1.451022,1.1369385,1.4766372,2.0787098,1.8068377,2.2455761,1.192785
layer_2,1.2907475,2.523301,2.6581311,2.543529,2.6795974,3.7124832,2.9526625,3.0600708,3.7552643,2.1523821,4.3145905,2.0274348,2.625533,1.9691257,1.3991648,2.173918,1.4737698,4.119427,2.9075234,2.9095294,3.1749928,2.1058207,3.2155046,4.2002654,1.9826968,3.227861,1.7652891,5.510734,1.2017678,1.8302869,2.2690098,3.0809753,1.3602153,3.1153097,2.0404346,2.503836,1.7180477,2.1599905,1.9119606,1.6194255,1.0559578,1.187232,5.2229967,3.2520032,5.946952,2.6147957,2.483962,3.2761602,1.5894411,2.331727,1.7940187,4.5285945,6.4635086,1.6960262,2.5534766,4.8660316,2.0629086,3.5045075,2.0395725,3.6944702,2.83371,1.9654114,2.8318915,3.4032054,2.5896366,2.2427814,3.670101,3.058254,1.7391812,1.6317406,2.6822164
layer_3,2.5679164,2.2159643,2.508044,3.8370404,2.5508995,2.6227343,2.0963914,2.6632,2.9551845,4.6426387,3.7016997,1.0894582,1.7562449,3.0793223,3.2012901,3.3716576,2.3862681,2.436219,3.3306184,2.1018367,2.4715462,1.6985912,2.5599937,2.981405,2.4823022,2.6877325,5.1069703,3.081149,1.8753455,2.5054727,5.902793,4.3692703,3.7866232,1.2785736,2.0558949,1.9354036,3.4236438,2.0784223,1.1093091,1.8042284,2.2033188,2.2811635,1.8508664,1.6940414,3.0099514,2.4671993,2.654075,2.8671985,2.6615665,2.1421604,2.8728497,2.3360205,2.9256108,2.1464868,9.671367,1.9116613,2.0395777,1.1638091,2.439193,2.2321296,4.7568154,2.9130292,5.0200834,3.1509447,2.5307612,1.4975469,3.3477128,3.843617,2.4451456,2.7183518,4.553991
layer_4,1.4948256,1.0159023,1.5052034,1.0232145,1.4763405,1.0274994,1.1114573,2.1611638,1.6222346,1.1959794,1.4979897,1.3887728,1.3812231,2.8262043,1.0378163,2.4786217,1.1793933,1.7812037,1.1367561,1.2781942,1.0926334,1.3254639,1.2628553,2.6998158,1.0793257,1.126323,0.94267833,3.101777,1.1206169,1.3898641,1.243525,1.2837478,1.6245238,1.0110005,1.1476097,1.3528007,1.7391102,1.2398224,1.4185182,1.2954648,1.0052053,1.2951561,1.1160456,1.038494,2.0215814,2.2069347,1.7963952,1.1707842,1.816758,1.1821785,1.2725905,1.1976055,1.7948889,1.0434608,2.035086,1.0886457,1.096683,0.97443503,1.1210803,1.2324787,1.8437841,1.1212403,1.4397509,1.1040027,1.0007921,1.1570386,1.0543983,1.4064828,1.1376038,1.1599302,1.4603976
layer_5,1.1019441,1.0037831,1.0021443,1.000887,1.1384441,1.0040487,1.1003872,1.0001891,1.0945343,1.0319275,1.0010246,1.000702,1.18044,0.998988,1.0011811,1.2226665,1.015379,2.3490927,1.011746,1.1995006,2.1169243,1.3789529,1.4214594,1.9177339,1.084073,1.1519061,1.004657,1.1752753,1.0515219,1.118528,2.5105693,1.9851155,1.343948,1.021044,1.5747372,2.761673,1.3760384,1.3137456,1.5577292,1.0003295,1.0007674,1.1294572,1.1300765,1.0035748,1.0094272,1.098567,1.0034786,1.0569068,0.90079653,1.0004829,1.0789856,1.4337615,1.0066687,1.5156658,1.1610113,1.0685495,1.1232659,1.2509762,1.0501263,1.0166442,1.1653497,1.0364361,1.121778,1.001228,1.0001916,1.0523481,1.0031866,1.1500096,1.0521533,1.0132083,1.0006058
layer_6,1.7487493,1.2439305,1.2373929,1.9326863,1.1584237,2.0471015,1.9064339,1.7805979,1.406358,1.8125032,1.4299113,1.0252255,1.4394107,1.3077823,1.327873,1.287512,1.0683868,1.7257097,1.1513925,1.487619,2.7484064,1.120578,3.1213546,3.300289,1.1289836,1.28567,1.5162443,1.3631262,1.4210564,1.5807687,1.3334854,1.317281,1.3606274,1.3856609,1.6194078,1.7582122,1.490079,1.9227166,1.8640589,1.6624031,1.0874076,1.4058535,1.1903225,1.9717891,1.1917734,2.0663984,1.1918215,1.23852,1.742192,1.3314856,2.9356976,1.0938654,2.3947878,4.2585754,2.265351,4.762493,0.7731594,1.3104784,1.6868432,2.1310906,1.9652632,2.2400494,1.0512416,1.2562065,1.4571414,1.1834,1.0886382,1.2545124,1.4273964,1.1952229,2.6840076
layer_7,1.2439045,1.0845972,1.1445638,1.0672482,1.453987,1.0029824,1.1111848,1.0218766,1.0258996,1.0146344,1.2916635,1.5156398,1.1365932,1.2445722,4.66861,1.559469,1.0800679,1.0995923,1.0419289,1.0598005,1.0145991,1.6323532,1.0627961,1.0675485,1.0012488,1.0692041,1.0156592,1.0206532,1.4886886,1.1352868,1.004165,1.0727389,1.0067738,1.1868546,1.036903,1.0097957,2.3055017,1.0460457,1.190774,1.0033463,1.0139264,2.4744892,1.0667903,1.5050004,1.2226646,1.4304411,0.98224163,1.3533064,1.0625265,1.0329543,1.0872232,1.4453385,1.1846063,1.1117283,1.1420515,2.2897334,1.1010419,0.9937428,1.0011011,1.078908,1.4861945,1.1938266,1.5360212,0.44454366,2.360838,1.1901629,0.7416835,1.0002847,1.0145868,1.4039274,1.0990206
layer_8,1.3878465,4.687162,2.6483376,1.1332595,3.232472,1.2301891,1.3911175,2.9761152,2.337019,1.6785818,1.7536936,1.0696486,3.8369675,2.312542,1.1550772,1.108854,1.2446479,4.282551,2.5284324,2.3052423,2.863116,1.6646447,1.4602759,1.5348288,1.0968721,1.2574432,1.2059457,1.4186976,2.0980377,1.1050462,1.8838857,1.3531554,1.0505431,1.26646,1.9284197,2.4621441,1.7401547,3.319489,1.236195,1.5154793,4.1897893,1.2406862,1.1301634,1.9089022,2.1649501,1.482718,1.265932,1.2785386,1.2912668,2.2624314,1.2159423,1.2922252,1.2729808,1.4169005,1.3160461,1.3119628,2.011504,1.4028453,1.3236486,6.9548383,3.673436,1.1132185,2.7324867,1.4523381,1.5810091,1.425711,3.6825624,1.6203843,1.9773479,3.1525776,1.3913883
layer_9,3.708297,1.1392126,1.2909844,1.0473682,1.1727034,1.1259904,1.1749544,1.1081034,1.2670101,1.1264094,1.462846,1.5898114,1.0214816,1.0453435,1.0038389,2.1767118,1.2289715,1.2197757,1.2010962,1.9696133,1.1114088,1.283544,1.0257583,2.3294423,2.7601526,1.224938,1.087153,1.354319,1.1548079,1.0909737,0.9766899,1.1274084,1.1163456,1.8633791,1.1213734,1.1659938,1.1069188,1.0762061,1.062487,1.458497,1.4354421,1.1373287,1.2013097,1.0248735,1.4527249,1.1929842,1.1598142,1.6666368,1.1028649,2.3685353,3.6663144,1.1770412,1.290505,1.1949202,2.5384462,1.5296535,1.0863224,1.2789966,1.2256705,1.0966532,1.0642295,0.9421655,1.5073439,1.0435247,1.1492653,1.5053495,1.0704237,1.0671915,1.049933,1.0176418,0.9351933
