,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,20.28884,4.8996334,14.434937,7.377526,14.27801,7.5129213,10.527492,6.4595704,9.981687,10.951968,11.950691,9.031092,12.332601,9.920219,8.610427,10.084991,14.195154,9.036952,7.82237,7.973159,9.211397,9.940258,10.247012,1.6370559,9.921056,11.064166,18.092562,13.277113,4.5834885,7.811352,10.473958,4.8917537,10.180046,12.054509,7.514086,9.807261,10.689604,13.117899,10.3052635,9.99159,9.419655,9.817273,16.735811,16.272432,8.707793,12.865234,6.9896765,9.965818,14.443019,11.22569,10.200642,9.7273855,13.239045,11.660663,10.851621,8.352947,13.322461,9.747161,8.060065,8.592699,10.405786,8.783328,10.765555,12.702982,7.274006,10.239286,11.488172,9.45896,17.852541,7.401802,7.8429837
layer_1,3.8941138,7.650365,8.256166,6.357907,4.716926,4.7305756,8.031744,16.11574,2.847179,7.575594,4.936757,7.703916,5.558463,5.349471,7.90375,5.241649,7.1490784,6.3270555,13.20917,9.224361,6.924753,2.1904144,2.93544,10.818366,6.347989,5.370557,4.346187,4.6469884,10.820565,0.32961187,4.7611732,2.8666713,11.36589,5.7042856,0.9668804,4.6415644,5.256276,6.051122,10.60343,5.5590954,8.158243,3.5969012,6.424042,9.135382,5.152556,5.706279,7.0863323,5.463238,23.678839,4.198748,12.113421,10.119008,6.0978527,2.879738,10.503021,5.026792,3.645988,7.1269603,5.61339,0.6923304,4.7884135,6.647484,6.005049,9.723133,6.629692,8.014972,6.169676,6.202787,3.0352736,8.124422,7.24857
layer_2,2.4811149,5.447123,13.236134,11.543745,12.770006,18.927135,6.488458,8.69273,12.627355,6.475843,19.020742,4.5326567,11.820475,5.331054,7.1019864,5.9716396,2.8868353,6.849737,5.850987,6.4597516,4.9294,5.767101,6.406596,5.6589646,8.280443,10.740761,6.0545845,10.371488,2.5685096,2.2753832,3.2897599,8.427533,3.8176541,4.6912985,5.609686,6.9609065,4.9466453,4.096619,14.606388,4.7732916,2.3784864,4.37486,7.651758,6.760723,10.195821,7.2252007,5.579933,7.8335295,4.326405,5.32185,6.1600337,8.763698,41.47658,5.793111,3.6893241,19.24905,4.7464843,8.154564,3.9133744,5.4089603,5.63437,5.3132668,8.715878,12.816438,4.1965804,6.6987643,7.944946,3.0303566,5.3347025,8.510167,8.2012415
layer_3,2.9782825,3.941967,3.5948317,8.4654255,11.38153,13.439203,3.1299047,4.211517,5.672836,26.135141,7.9738145,3.0002162,3.308352,10.23492,29.262098,5.9025702,4.2981143,1.9575696,5.4311953,2.6592164,3.3848891,4.0142016,2.4604259,2.961071,3.0429504,6.582875,15.972907,11.877956,3.6505678,7.802474,8.384445,7.399886,7.930892,5.0190606,5.30194,2.5738113,12.007681,1.9446645,2.0515304,2.5331984,2.85546,2.335779,2.9129908,2.4423513,2.893079,4.8965917,3.079952,1.678644,12.59013,3.72115,5.362528,4.29557,3.6112502,6.4812336,7.775752,1.544527,1.8711133,6.917752,5.8911476,2.9345107,14.27903,5.2892933,7.784621,3.133403,2.90808,3.2153137,10.9024105,7.064957,9.992721,7.194985,7.031823
layer_4,3.513874,3.662681,2.6396673,2.9516664,4.6729307,1.0622885,2.5535457,4.779255,2.0771768,1.5944546,2.5378368,2.597029,1.8802481,5.9214396,1.1309115,7.50073,1.5554242,3.981428,2.5920396,2.0713334,1.5169793,1.6518333,3.436535,4.904221,1.2674844,1.4263226,1.5559608,15.726008,1.7285118,2.0708523,1.5699844,1.791655,2.0013828,1.0906965,2.2373834,1.8328024,4.577463,1.7132931,1.9103127,1.697207,1.2499783,2.6323583,1.6557258,2.9344616,3.1416912,8.957884,3.0332785,2.1978552,2.2755458,2.0585728,3.1600738,2.1179647,2.101085,1.21625,7.6313314,1.2481415,1.5265318,1.4864326,1.5459877,1.8617163,3.5410585,1.5083923,2.7812717,1.67847,3.933871,1.8643372,1.6662165,2.668232,2.021947,1.4793608,4.940674
layer_5,1.3432407,1.012272,1.0049672,1.0051365,1.5138098,1.0157595,1.2690082,1.0022278,1.5586832,1.0932866,1.0067588,1.0014911,2.024479,1.0067214,1.001507,1.5563414,1.0012348,4.398064,1.0179045,2.1926646,22.007576,1.0856913,2.9743395,7.3409915,1.1999671,1.6963955,1.0068817,1.4251181,1.2090513,1.5592248,5.185214,3.853519,1.6976974,1.0387722,9.151488,6.136117,1.6129748,6.308101,2.0473216,1.0009166,1.0047699,1.0834025,1.329586,1.0023682,1.0015519,1.1637222,1.0108443,1.1564816,0.93259484,1.0009236,1.6573321,7.1147313,1.0555952,4.045879,1.4314761,1.3317935,1.2166313,9.807347,1.1206831,1.0252091,1.9406525,1.1435759,1.1853836,1.0034025,1.0020932,1.0936584,1.0055226,2.0580318,1.208389,1.01063,1.0052366
layer_6,6.4320893,1.8737942,1.6223893,4.048314,1.7216451,5.6915665,6.375974,2.0685585,3.5902612,2.852475,2.1305554,1.2104132,2.5626304,1.5720662,2.151191,2.1118677,1.422223,2.229256,2.4249685,4.797716,8.187631,1.4333436,6.8232155,6.019686,2.0630493,4.438884,6.0653186,1.9214783,2.9524539,2.729011,3.7165246,3.4450853,2.5885448,3.8393865,5.528731,3.1064374,4.1494756,2.7557964,6.3223796,2.7906938,2.3686333,2.3318028,1.7845155,2.1025612,1.3766105,14.715624,1.4689507,3.590177,15.334188,4.1584573,4.446957,1.2252666,8.370833,5.181505,6.924165,7.789137,1.5482043,3.5405464,2.7037165,11.423525,2.637797,8.67005,1.2647213,2.5387955,4.386616,1.8901271,1.4163541,2.1385498,2.5300002,1.8101106,10.933797
layer_7,1.6809722,2.3151298,2.6789346,3.3154416,1.6974598,1.0113297,1.2691686,1.1033276,1.0834689,1.0126795,2.3234992,6.7150106,1.271377,3.94426,22.71168,2.520452,1.1686504,1.4837937,1.3844488,1.6973504,1.4291012,4.308131,1.1224697,1.3159566,1.0087376,1.2138276,1.055383,1.0749565,2.8593311,3.7072048,1.0075822,1.3347248,1.0399313,1.536337,1.1027417,1.0176867,4.7755113,1.2926726,2.9686239,1.0369929,1.0339392,5.613557,1.1860256,3.267398,3.146626,9.198084,2.4791098,6.8016815,1.2405924,1.0533578,1.483291,18.04164,2.3569555,2.1149716,1.1590999,4.2977166,1.2414358,1.4855396,1.0038326,1.167932,5.7090745,1.8496195,3.4054348,2.3988187,6.091689,2.0074875,1.2809228,1.0023675,1.0369009,2.618303,1.2253292
layer_8,2.699368,3.3493297,4.2551,1.8035957,9.669676,4.219995,2.9155006,9.494882,3.2880256,4.5516057,5.2511196,1.4851981,7.470115,4.301726,4.1856813,1.4082786,1.9673799,10.0026455,3.2338715,3.384476,8.233301,3.421566,2.136722,4.3611603,2.8421686,2.9895043,3.0788357,3.5724983,20.613668,1.2099239,4.4887104,3.2915936,3.264479,4.0013657,5.5033255,12.691579,3.8529842,33.51233,1.5245022,2.0771031,3.5955439,1.7533104,3.1997511,5.4763117,5.7206907,3.446549,4.6828847,3.5623205,2.0056124,3.3965847,3.4902763,1.6126015,3.6651864,3.7379038,1.7841731,10.816963,4.4344306,1.7129778,6.556231,7.660263,4.9364753,2.0345845,7.5098352,2.602661,2.7521372,2.5416715,9.391447,3.9843502,3.401,5.610061,2.7494724
layer_9,9.853914,1.5448133,2.4176066,1.1707398,1.7530166,1.7017735,1.4854659,1.5661367,2.2526143,1.4585075,2.7874248,3.589743,1.0822757,1.2249933,1.0227,6.843884,2.3989215,1.5469174,1.9833567,4.2815986,1.3675208,2.2649956,1.074623,11.460927,6.0768986,1.8785216,1.6428225,3.16736,1.4961641,1.326107,1.4993132,1.7184592,1.6211298,3.9068842,1.2643486,1.516809,1.413218,1.4561712,1.643192,3.330684,3.344631,1.6821731,1.5754579,1.1585798,3.792315,1.7360349,1.7303725,3.994197,1.4928465,3.786614,11.285102,2.6595533,1.9677913,1.5283499,6.4570565,6.176379,1.3369167,1.744733,1.6337577,1.1527154,1.1913455,2.4221287,3.016144,1.1902653,3.500421,2.5731335,1.2613245,1.234648,1.1568545,1.0711622,1.685796
