,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,9.457637,10.146337,10.251488,6.092295,7.2192297,5.248167,6.26188,4.5932097,7.0952168,9.301541,5.569275,7.2038574,9.074776,6.816444,8.283321,6.5664525,7.803309,5.840415,4.595954,9.270395,9.359487,5.896076,5.5548377,12.53146,7.2990284,7.7536354,8.499024,17.57,2.6837714,5.617006,6.5318995,11.740787,5.8319645,7.2914,6.908325,9.063045,6.9371347,8.301594,8.278852,8.511376,5.26126,8.901116,13.522872,4.4331045,7.4567003,9.945704,4.5608726,4.184097,12.517416,9.739252,6.8711767,8.692112,8.557636,13.924141,9.531024,8.594389,7.847271,8.123096,7.0059032,4.414587,8.335016,6.335938,9.059987,8.783675,6.867533,8.2283125,7.4486346,6.649294,9.594098,5.1653423,5.7212524
layer_1,5.778225,5.417472,5.9721947,5.8215513,6.1386795,6.567119,7.615203,9.181596,4.1560855,9.474943,5.416191,5.4003024,6.8097806,3.9651303,9.700198,5.2230077,5.758695,5.037322,9.680798,4.8309975,8.359867,4.526594,6.051913,7.27973,4.72434,6.4385133,5.719298,6.4128785,11.819453,3.1552029,7.409869,6.518185,11.29702,5.743976,13.835875,5.259501,7.8824167,8.34238,7.8996615,6.239164,8.304423,4.6561384,4.755954,8.187946,6.136461,4.133127,4.576187,4.3141494,11.385385,4.787473,8.954742,6.88974,7.7278085,4.4079247,5.0492373,7.4450183,3.8056827,5.347885,5.453806,4.6156397,4.236508,9.138538,4.6311693,6.6557107,8.334792,5.711668,7.945195,5.529227,13.502254,9.761516,7.371375
layer_2,2.9893732,7.278696,9.787883,7.2716837,10.936106,12.123883,4.077499,8.43797,7.32457,4.752719,13.485458,10.238599,10.338758,8.44798,5.1281934,5.043734,12.298874,5.82746,4.85234,7.1979823,9.311885,9.942624,4.2602563,11.4191675,7.7281475,6.5674024,6.0877614,11.746063,2.9897683,1.9742068,3.5670478,4.9021416,9.774888,3.697795,6.4321995,8.04994,4.219679,4.799503,9.252863,4.7741303,14.535521,4.524301,5.198739,4.9348226,8.267148,14.9418,7.8432055,5.777385,4.8768563,3.5375178,4.8296623,22.714985,25.571955,3.6482716,5.781111,7.5884137,4.8312335,5.7631855,3.984929,5.4334817,4.088144,6.2835584,5.668216,9.437043,5.3689876,5.07939,6.1393466,2.477394,8.176302,6.6823177,5.042859
layer_3,2.6193948,2.9165576,3.4713364,7.6884823,12.441856,13.097002,3.183418,3.14559,4.561896,20.158852,7.0007677,3.109914,3.7617283,5.3311357,11.174542,4.559052,3.7140017,2.8034077,4.104664,2.7932312,3.872855,4.787899,3.6262302,4.407896,2.9797838,5.928883,19.146206,10.010258,5.81562,4.67565,7.4367685,7.4999485,4.9160385,3.5772,4.354898,3.023867,6.1615343,2.2075474,14.780892,3.1191723,3.752709,2.923169,4.133812,3.5998015,3.4208834,3.115535,2.9117775,2.213958,10.297169,4.2125077,4.5962605,10.152289,3.1313953,4.099198,7.5168905,3.3413672,8.785048,4.831396,3.8362868,3.1445665,15.080867,4.740751,5.746562,2.7030313,2.9692721,3.2475011,6.7343183,5.582771,13.880835,5.377993,4.1191087
layer_4,3.2042098,3.5811663,2.7346478,3.5568964,4.39984,2.03092,4.2456822,12.839591,3.1221013,2.2463188,2.616264,2.4182906,2.279281,3.969032,2.0332432,5.4368563,3.631567,3.8228233,2.7899241,2.4137142,2.1622922,2.3388312,2.5545352,3.437519,2.1609094,2.1070433,2.464024,10.824145,2.8646884,2.6876457,10.541992,2.303644,2.2958481,2.0203006,2.47089,2.3598993,3.353707,2.1546216,2.20355,2.844026,2.124729,3.1253603,2.1906617,4.232118,3.4638846,6.7526116,3.7495816,2.9813824,2.371176,2.3676357,3.3935874,2.4547133,2.58056,2.0651522,4.9905305,2.1162388,2.324853,2.2040305,2.2012584,2.3731415,3.3153403,2.3027654,2.6978168,2.2461605,4.536991,2.428207,4.483714,2.5891712,2.2763362,2.2010622,4.698662
layer_5,2.0953295,2.0022206,1.976077,2.0039086,2.3811061,2.007188,2.0976458,2.000453,2.0583591,2.0060656,1.999998,2.001723,2.107402,2.000677,2.000382,2.105317,2.0000765,3.4053752,2.0051947,2.1991255,14.314183,2.036635,2.5023685,3.4030259,2.0665116,2.1704984,1.9718225,2.2919843,2.1565678,2.2750683,2.5808742,4.1236362,2.1462905,2.0075116,5.7621555,4.31587,2.3947077,2.4763503,2.2888918,2.0005252,2.0010176,1.9515564,2.057657,2.0006816,2.0008245,2.1121464,2.0046244,2.0321805,1.9309741,2.0005481,2.1556787,6.4130564,2.0113094,4.340148,2.2427967,1.9877439,2.0151217,5.806725,2.0267878,2.0151165,2.6422622,2.0391824,2.000887,2.0012836,2.0009437,2.0081432,2.0024188,2.3913748,2.1098971,1.9973878,2.0026345
layer_6,2.963386,2.229404,2.1339252,3.2847028,2.5177317,5.508435,7.5055723,2.9108725,2.9192657,2.6581173,6.6905746,3.2371595,2.9143014,2.2480168,2.5451057,2.3476589,2.191227,2.650026,2.246252,3.7102158,4.537052,2.149586,4.639514,4.374813,2.4666185,4.0064325,5.2437067,2.3904207,2.7423096,2.3835495,3.900658,3.0173688,3.680479,3.3711448,4.9570494,6.0759807,2.310117,2.51697,3.449,2.9759772,3.5546749,2.501811,2.231254,2.6951282,2.1507642,14.835191,2.2071543,4.1042204,7.5704885,3.3223023,5.2071104,2.1228468,6.1882725,5.750561,7.0772376,6.8086386,2.3085418,3.1074536,2.7892473,5.4331913,2.7472506,5.3260694,2.0350251,2.302554,2.787106,2.2811286,2.2205827,2.350563,2.1551895,2.5466897,6.889878
layer_7,2.185926,3.069881,5.66741,2.5033526,2.4648945,2.0119355,2.0905871,2.0156481,2.038705,2.0344121,2.3070087,3.1794262,2.0480382,5.2909393,17.78087,2.013302,2.039703,2.9821541,1.8399163,2.1870985,1.2964557,3.4042258,2.0369763,2.1215203,2.0111988,2.0217977,2.017014,2.022067,3.2448332,2.7535455,2.0085537,2.1546254,2.012875,2.168397,2.0728722,2.02551,3.513963,2.0837662,3.2445953,2.0227683,1.9344754,3.4687634,2.0649493,3.890201,2.9366484,11.561969,2.7210417,5.228561,1.9627104,2.0176632,1.7992892,7.998823,1.937441,2.2574914,2.0872943,4.0631456,2.0141652,2.192356,2.007184,2.0334349,3.2490551,2.2831361,2.8090932,2.8600168,5.520039,2.1036172,2.2542114,2.0002544,2.011454,2.303906,2.0605297
layer_8,4.817853,5.837349,3.5350828,2.131654,5.9081554,2.716512,4.10031,10.654389,3.4908469,2.930729,2.9333093,2.2441015,5.379315,2.950797,4.9277153,2.1300962,2.2561278,19.887527,3.0721157,2.7068155,5.169276,3.555212,2.3667939,6.2535744,4.0655293,2.349866,3.4533658,2.9469721,6.5882716,2.6723835,6.7798734,7.6852565,2.5646904,7.0755467,6.6096745,4.2730374,4.1303077,12.237986,2.198916,9.221891,4.591307,2.1797016,1.8588986,3.1789742,4.426462,2.979131,5.4170833,4.4842887,2.7330618,5.322789,5.014018,3.6922572,2.918607,7.799599,2.4033866,9.572825,3.0723927,2.284087,9.544947,5.992754,3.617491,2.381333,5.833634,2.7703736,2.818627,2.7017798,10.595511,3.2321281,2.7062263,5.186082,2.7931578
layer_9,6.5546207,2.170491,2.4248278,2.0914657,2.580206,2.32324,2.1187565,2.159846,2.6963937,2.5094054,2.9835258,3.160929,2.0195606,2.0756412,2.016984,4.8744392,3.792997,2.2246025,2.216243,4.207563,2.1641257,2.4016166,2.0176625,8.957673,4.163196,2.3474727,2.2090294,3.6270416,2.3160396,2.101181,3.223771,2.3295162,2.2933435,3.4376724,2.072273,2.2307506,2.310215,2.1416645,2.2625966,2.663115,3.4808474,2.1263895,2.1307034,2.0414166,2.9366508,2.103042,2.301392,4.6706915,2.15056,3.543947,5.59505,2.294722,2.281179,2.1998396,5.178828,5.83726,2.1563087,2.2664208,2.22534,2.0295937,2.0673652,2.930656,2.477706,2.0618908,3.2353039,2.4873333,2.0698116,2.0777931,2.1150794,2.0536718,3.1047356
