,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,42,11,39,0,47,18,29,4,18,41,52,69,27,53,27,46,54,32,15,18,29,24,48,5,24,50,53,21,0,21,34,8,52,4,18,31,35,33,8,31,25,2,9,49,10,33,6,36,42,27,67,32,19,27,18,8,19,26,50,49,27,18,23,21,24,23,43,64,44,2,41
layer_1,2,9,22,13,7,11,9,47,7,15,6,14,6,4,10,1,9,15,12,9,10,2,0,13,6,1,6,4,20,6,4,3,2,5,3,9,1,8,11,10,7,3,13,2,6,12,8,3,24,1,16,9,11,3,46,20,7,8,5,5,15,3,15,8,6,15,6,14,31,8,2
layer_2,6,5,21,12,5,33,21,6,50,7,11,12,7,12,5,10,7,14,15,9,27,7,9,11,9,10,4,11,1,6,5,16,9,10,10,9,6,6,10,6,6,8,59,9,16,5,6,5,6,5,10,17,22,6,8,40,7,35,10,11,17,11,15,12,8,17,26,25,9,11,6
layer_3,4,4,4,11,5,8,3,3,3,12,21,0,6,5,7,2,3,2,3,4,5,3,6,6,5,18,23,18,3,4,11,4,4,4,5,5,20,3,6,5,3,6,4,4,6,3,4,3,9,7,7,3,4,8,4,4,3,3,4,6,2,4,5,14,3,7,8,9,3,8,7
layer_4,7,7,6,8,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,8,9,7,7,9,7,7,7,7,11,7,7,8,7,7,7,7,8,7,18,7,7,7,7,7,7,7,7,7,7,9,7,7,7,36,7,7,7,7,7,7,7,7,7,7
layer_5,7,7,7,7,7,7,11,7,8,7,7,7,7,7,7,7,7,7,7,7,10,7,7,7,7,7,8,7,7,7,7,7,7,7,7,9,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
layer_6,7,9,7,7,7,8,6,7,7,7,8,6,7,7,7,7,7,7,7,9,13,7,10,7,6,9,9,7,7,7,7,7,7,7,7,7,9,7,7,9,9,7,7,7,7,9,7,8,12,7,9,7,7,7,7,8,1,7,7,20,7,24,7,7,7,7,7,7,7,7,8
layer_7,7,6,7,7,7,7,7,7,7,7,7,11,7,8,19,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,8,7,8,10,7,6,7,10,9,7,6,7,7,6,9,10,7,7,11,7,7,7,7,9,7,7,7,8,7,7,7,10,7,7,7,9,7,7
layer_8,5,7,7,9,12,7,8,11,7,7,20,8,8,7,8,7,7,20,7,7,7,6,7,7,6,7,7,8,31,4,7,6,6,7,7,10,5,21,7,7,7,7,7,17,15,7,7,7,7,12,7,7,8,7,7,8,12,7,5,8,7,9,17,7,7,7,14,7,10,11,8
layer_9,8,7,17,7,7,7,14,7,7,7,7,7,7,7,7,7,7,14,7,6,7,7,7,7,10,7,7,7,7,7,8,7,7,7,7,11,8,7,7,7,9,7,7,7,7,7,13,7,7,7,7,7,7,7,51,7,7,12,7,11,7,7,7,7,8,7,9,7,8,7,0
layer_10,7,7,7,8,7,7,7,8,8,7,7,7,7,7,7,7,12,7,7,8,28,7,10,7,7,28,7,7,8,7,12,11,7,15,7,7,8,7,7,7,7,7,8,7,7,8,8,7,8,7,7,7,10,7,7,7,9,7,7,7,10,8,10,7,7,7,9,8,9,7,8
layer_11,7,7,7,9,7,7,7,7,11,7,0,7,7,16,7,7,13,20,8,7,6,8,7,6,7,7,8,7,7,9,7,7,7,7,7,7,10,14,7,7,10,9,7,7,7,5,7,7,7,15,7,12,23,15,7,7,11,7,8,7,7,10,16,7,10,7,15,7,7,10,7
layer_12,7,9,7,7,20,7,8,14,7,7,7,7,7,7,8,7,7,7,7,8,7,7,7,8,7,7,7,7,10,7,8,7,7,7,8,12,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,0,7,7,7,7,7,8,15,7,7,7,7,7,8,8,7,7,7,7,8
layer_13,7,7,7,7,7,7,7,7,7,8,3,15,7,7,7,7,10,7,9,7,7,7,7,8,7,11,7,7,9,8,7,10,12,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,6,7,7,7,7,7,8,7,7,8,7,7,7,8,7,7,7,29,8,25,7,9
layer_14,7,7,7,7,7,7,7,7,7,9,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,9,7,7,7,19,7,7,7,7,7,7,0,7,7,7,7,7,7,8,7,73,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,7,7,7
layer_15,7,7,7,7,7,7,7,7,7,8,7,7,7,7,6,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,7,7,7,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,13,8
layer_16,8,7,10,7,7,8,8,7,8,7,7,7,7,9,12,7,7,7,7,7,7,8,8,7,7,7,7,7,7,7,8,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,17,7,7,9,7,7,7,7,10,7
layer_17,7,7,7,7,7,7,8,7,7,12,7,7,7,7,7,7,7,7,10,7,7,8,7,7,7,8,11,13,8,12,7,8,10,7,6,26,7,7,9,7,7,7,7,7,7,8,10,7,7,7,7,7,16,6,10,7,8,0,7,7,9,7,7,7,8,7,7,13,6,8,7
layer_18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,8,7
layer_19,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,8,7,7,7,7,7,7,7,7,6,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7
layer_20,7,7,8,7,8,7,7,7,7,7,7,7,7,8,1,7,7,7,7,7,7,7,7,7,7,9,7,7,27,7,8,9,7,7,7,7,7,7,7,7,7,7,9,7,7,7,7,8,7,8,7,7,8,7,7,8,7,7,7,10,7,7,10,7,7,7,7,7,7,7,7
