,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,32.736828,502.57123,26.512077,31.337507,40.239193,30.786045,94.859665,127.71306,109.97532,14.728373,3.77848,10.707324,16.014887,46.20887,55.491325,283.38763,39.31491,125.3039,88.60707,188.37338,73.492775,12.419717,0.019428547,0.063049495
layer_1,54.82233,63.146828,7.99526,20.86243,21.054245,16.501156,39.58599,10.934106,77.84814,190.75667,23.375542,18.697302,91.20349,27.473795,44.90354,208.51208,201.74335,3.83323,7.138091,14.14595,12.630192,19.669266,14.632618,14.893596
layer_2,11.88941,12.793102,10.839264,20.559868,15.98065,73.90881,10.382564,8.578544,4.4579916,13.936052,20.78462,6.3044596,19.502262,22.217937,31.464588,2.1992218,1.528895,1.4295638,21.276472,4.2197,15.9846,20.00336,7.8905067,22.271864
layer_3,13.006303,7.114044,32.18317,29.609148,16.805511,15.738723,28.881174,109.60404,22.5116,14.68336,6.6361284,22.999851,114.27081,75.57726,36.154667,56.369186,12.417608,12.829567,42.73813,20.327581,11.557025,60.693176,43.02177,74.795876
layer_4,27.100063,30.346481,18.826385,346.493,29.658508,117.31758,30.552807,89.09804,17.384615,177.2223,80.049034,94.10071,51.64633,52.449432,1.8524742,17.721626,6.8728185,23.764406,170.17259,155.82837,49.845985,10.496732,4.753115,41.044228
layer_5,15.454731,69.89995,29.695114,11.042564,24.213123,13.877186,0.9405266,0.25133047,9.528029,104.17528,219.01935,74.25069,96.84013,59.56105,26.639603,8.827553,66.87094,24.615252,24.964703,39.419537,58.469196,83.298325,50.69374,374.23187
layer_6,116.55567,7.990371,63.905083,46.623577,16.58903,231.99034,150.61539,115.29055,113.73851,62.855965,30.701021,144.70145,94.32008,27.13514,59.35993,84.631165,65.70329,132.47704,28.161373,15.623021,92.74452,15.316878,153.41907,274.90482
layer_7,170.22868,231.69241,24.959742,59.324135,29.803413,32.266644,85.59186,42.934784,116.31737,105.32326,131.76936,59.531433,37.02778,246.6813,155.34702,93.349815,97.41919,45.3143,94.573,31.410994,18.213217,117.94059,60.629684,85.8681
layer_8,11.904674,36.92836,5.3677793,146.81264,84.14488,166.16353,5.055068,18.481398,5.6592774,104.26409,32.240067,147.68073,132.96397,100.0926,101.22656,141.61847,65.85322,55.538876,119.83042,47.007977,58.685028,41.14687,76.966805,54.844837
layer_9,65.01952,155.69328,45.755974,33.46156,46.79292,28.75817,148.07367,143.69417,274.31314,38.370697,31.148949,35.167202,50.292118,25.00696,65.29024,32.962482,65.80099,60.758762,82.91687,8.00652,154.41364,48.281548,52.839607,69.119514
layer_10,54.05037,72.61298,66.902916,24.622576,76.06456,36.743973,36.752857,140.7139,46.23507,23.356627,40.835754,12.767208,220.8764,76.30365,163.80919,44.002144,104.30317,77.664314,72.21885,76.4471,66.92303,3.8358812,26.809427,21.164598
layer_11,109.79255,51.057186,65.55279,96.68435,55.757324,66.44084,65.79765,101.48295,93.35296,93.31256,77.16278,77.95228,134.34027,128.86575,200.25833,66.66041,127.22416,100.06994,234.7184,132.74426,106.284325,84.78357,152.04208,107.38834
layer_12,56.94087,65.23197,44.490414,12.834425,14.577467,117.463554,132.42741,70.93207,79.815414,59.495453,58.887756,62.28775,77.55475,44.079643,52.830666,28.938145,47.09616,104.12716,74.05669,8.9775915,13.7213745,39.86406,99.45347,131.60898
layer_13,48.561935,43.70207,43.853046,24.16722,67.1446,63.539413,384.0703,198.39128,182.55869,110.422485,81.557655,63.046238,46.66621,1.6474849,8.435396,76.304405,14.463932,31.074268,41.184044,110.90239,63.362495,34.407707,21.314531,45.595085
layer_14,189.42735,4.3769255,3.7924736,203.10675,111.08799,199.68855,206.15083,101.75962,92.31994,303.21915,13.720823,31.938433,17.134571,39.127773,22.615644,92.49872,53.691933,116.98633,65.76913,57.845116,125.52551,14.031486,4.204899,109.10973
