,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,23.0,24.0,18.0,17.0,20.0,13.0,16.0,14.0,16.0,19.0,16.0,29.0,14.0,19.0,15.0,20.0
layer_1,24.0,22.0,16.0,12.0,13.0,12.0,13.0,15.0,15.0,15.0,16.0,17.0,20.0,12.0,11.0,17.0
layer_2,22.0,24.0,19.0,13.0,11.0,11.0,10.0,22.0,10.0,10.0,12.0,11.0,17.0,10.0,11.0,11.0
layer_3,21.0,25.0,12.0,18.0,15.0,14.0,16.0,15.0,16.0,11.0,16.0,16.0,11.0,13.0,12.0,11.0
layer_4,24.0,25.0,20.0,12.0,11.0,13.0,11.0,11.0,16.0,11.0,20.0,10.0,12.0,14.0,15.0,14.0
layer_5,26.0,29.0,13.0,19.0,20.0,19.0,13.0,12.0,16.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0
layer_6,21.0,21.0,16.0,22.0,15.0,13.0,20.0,15.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0
layer_7,24.0,20.0,23.0,13.0,18.0,18.0,12.0,23.0,12.0,18.0,16.0,15.0,13.0,12.0,12.0,12.0
layer_8,24.0,27.0,22.0,22.0,14.0,16.0,17.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_9,26.0,17.0,16.0,18.0,20.0,15.0,15.0,13.0,13.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0
layer_10,25.0,29.0,16.0,21.0,14.0,18.0,21.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_11,24.0,13.0,16.0,12.0,12.0,20.0,12.0,17.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_12,22.0,19.0,16.0,18.0,13.0,11.0,12.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_13,20.0,20.0,15.0,13.0,13.0,16.0,12.0,12.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0
layer_14,24.0,15.0,12.0,17.0,13.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_15,21.0,25.0,13.0,16.0,12.0,12.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_16,23.0,19.0,12.0,13.0,12.0,14.0,12.0,12.0,13.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_17,22.0,25.0,16.0,14.0,14.0,13.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_18,22.0,15.0,16.0,19.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_19,20.0,18.0,14.0,15.0,12.0,14.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_20,23.0,22.0,17.0,13.0,13.0,16.0,13.0,17.0,14.0,12.0,13.0,12.0,12.0,12.0,12.0,12.0
layer_21,21.0,24.0,14.0,15.0,12.0,18.0,20.0,12.0,14.0,12.0,12.0,13.0,13.0,12.0,15.0,13.0
layer_22,23.0,20.0,20.0,14.0,17.0,18.0,24.0,14.0,15.0,12.0,12.0,14.0,13.0,13.0,12.0,13.0
layer_23,20.0,20.0,16.0,22.0,14.0,18.0,18.0,18.0,11.0,14.0,11.0,18.0,13.0,14.0,13.0,14.0
