,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,18.815434,9.586784,41.172974,6.7630234,57.30106,3.026643,16.754839,17.671186,18.452688,13.958485,46.636402,11.223214,15.567324,17.71924,39.56916,33.245033,19.334183,4.004974,15.477544,21.148426,6.546826,24.566603,17.129982,20.262632
layer_1,19.86542,14.020941,4.0805125,11.655562,16.75468,15.453077,12.710401,0.8054992,4.680938,8.168837,6.368299,84.635254,77.51503,35.519928,49.86616,4.4299855,17.167152,6.7716303,2.0255063,5.967112,26.956745,14.918738,8.070009,59.34019
layer_2,35.996693,0.7363564,18.117315,28.272093,5.466612,2.4596589,8.261983,3.2982323,2.8389199,11.207259,3.5305998,1.163034,1.4687604,123.7995,5.0391874,3.997582,12.218706,3.0589318,0.9366061,53.190228,5.3963633,7.262105,4.2476993,10.641082
layer_3,3.3217218,3.4245503,11.7932005,18.132479,4.9202094,21.094893,21.688286,138.54007,58.224483,29.815807,28.440336,27.179005,3.315409,65.215935,4.0964174,22.921602,44.23466,2.172123,8.817767,14.854045,11.742728,5.40224,5.399996,7.2480383
layer_4,5.1103415,7.056377,3.8396413,76.303314,26.461943,98.89802,5.8151555,1.2331563,9.559467,30.50283,9.2297325,7.9690237,4.8894405,0.24541128,2.0487895,3.0398297,56.5405,5.765766,11.915662,25.902016,65.90881,15.190159,7.4573536,13.293103
layer_5,3.780541,79.84986,40.9447,14.044907,30.754457,9.398817,6.0359774,10.734944,29.90874,2.5526555,12.551964,30.36887,19.007107,6.9142094,12.933798,3.201304,126.68695,11.090513,8.105207,10.337879,6.2697935,0.67232275,68.5932,11.02702
layer_6,110.52162,7.060317,5.777932,25.357222,6.4900513,6.8165236,26.604069,5.0725427,2.4925375,31.969122,18.386068,6.9884133,4.562721,51.73333,7.980722,68.21692,8.467342,0.61499065,60.63005,28.49518,27.664925,7.0672174,34.918118,8.862089
layer_7,21.191751,8.681271,18.804869,11.090508,3.242616,59.241447,14.295553,57.276592,2.6196194,12.529364,15.509382,40.574066,3.6652966,4.9899454,4.363186,70.665276,18.342712,16.09291,7.7941303,4.5812845,5.606796,13.138389,2.981527,26.000656
layer_8,4.575776,52.08372,2.9194236,15.298874,74.59986,29.247017,28.360834,23.565802,3.0210125,6.539045,3.197534,9.592013,13.4521675,43.271,19.364002,3.5866375,3.824346,13.423066,52.138184,1.1391267,11.381911,2.7465513,29.345024,8.882504
layer_9,0.93222284,7.0020924,10.795306,8.870808,3.7628438,1.7082359,1.9246867,28.034472,12.727654,8.973508,4.352383,9.0473,18.189056,13.66723,21.148909,1.6738077,53.169846,50.160374,19.159048,11.211673,33.82438,4.0779905,21.123074,10.877826
layer_10,26.360184,29.521986,15.038383,2.8056514,3.3164697,2.7856898,21.711899,17.10833,20.137304,29.106112,43.23924,18.013493,0.32434377,32.758793,10.37746,18.254612,12.325746,13.822571,14.438304,14.236811,19.847399,5.0590873,32.792686,26.190327
layer_11,21.069086,8.859606,2.1405747,34.782204,21.217518,18.856293,10.721747,2.0383272,15.113012,9.697569,2.6603339,1.9167,10.581322,0.16195561,4.3006525,1.92003,19.4225,2.9052212,1.0417594,2.3595486,0.27378365,8.960365,8.879922,5.6542993
