,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.23483595,0.09245663,1.5960493,0.21851371,1.3084154,0.02687916,0.05102642,0.4130227,0.26982817,0.069279194,0.38540822,0.09956305,0.6570061,0.23991011,0.589337,0.14183813,0.9880883,0.11733731,0.14370485,0.4101652,0.037809834,1.0305293,0.068919964,0.44017652
layer_1,1.0426435,0.07570457,0.5657104,0.7071636,0.197899,0.71275187,0.16968752,0.040138904,0.13380761,0.03991087,0.21647249,0.085284695,0.25188014,0.5295711,0.8342451,0.1686804,0.48103145,1.1409067,0.11164476,1.2386405,0.07263397,0.5895543,0.19259396,0.11633487
layer_2,0.020889591,0.887679,0.028139604,0.5733783,0.47889012,0.22032043,0.15215378,0.18143016,0.2290168,0.26930067,0.29609576,0.027984483,0.2537786,0.09926958,0.45624498,0.03532453,0.13784994,0.26593682,0.023740152,0.13810778,0.092734694,0.6794729,0.14309978,0.03054333
layer_3,0.16664717,0.7677367,0.7181181,0.37619397,0.26777297,0.10712762,0.6176534,0.21472508,0.10245195,0.028096223,0.25708187,0.8487122,0.2886525,0.6751228,0.5271182,0.6105312,0.094231196,0.062100712,0.44938532,0.017838167,1.261414,0.6951992,0.65435094,0.2562124
layer_4,0.26673084,0.3574864,0.61213446,0.21354383,1.1127672,0.2406597,0.70428336,0.26748917,0.62161446,0.66942054,0.48670772,0.10637184,0.73763084,0.33487493,0.82733697,0.25690156,0.085764855,0.48195824,0.6672756,0.38986844,0.40151983,1.0348653,0.10233365,1.1860969
layer_5,0.0639261,0.15852614,0.4424466,0.4717139,0.45380792,0.39647907,0.34453693,1.192938,0.6608321,0.98515,0.5538438,0.8490478,0.07029366,1.127372,0.6316242,0.56066054,0.21810263,1.3138407,0.981792,0.9764391,1.1835338,0.10181005,0.18853419,0.9638855
layer_6,0.25572604,0.7104546,0.16602118,0.43743992,0.5379964,0.8710291,0.7099692,0.2765162,0.30277678,0.41479972,0.5366775,0.61030245,0.20873868,0.06952375,0.98698467,0.35161546,0.7524215,0.07028144,0.19175167,0.81473565,0.6519321,0.9908077,0.08841149,2.8152027
layer_7,0.3969441,0.5106726,1.1127318,1.3621635,0.109301664,0.3558857,0.54692507,0.1794807,0.62256414,0.3580057,0.7272017,0.29522777,0.5267387,0.3918418,0.621311,0.1096556,0.10003403,0.7982407,0.72396845,0.25429216,0.10032781,1.364597,0.76136255,0.29899624
layer_8,0.137484,0.7149807,0.3241586,0.63746494,0.11727817,0.76724344,0.65460294,0.58586633,0.35488835,1.0981476,0.23949085,0.6725336,0.70650136,0.09087063,0.80614156,0.35822964,0.3045843,0.15874675,0.1469381,0.21550754,0.51272684,0.033281278,0.65584517,1.0789342
layer_9,0.06583457,0.66679,0.6981824,0.5982249,0.08177191,0.022483965,0.2824584,0.6041818,0.37428084,1.1494695,0.42686045,0.45729098,0.5583394,0.025573576,0.98990023,0.11829258,0.37080017,0.107360706,0.7676763,0.5336115,0.5449567,0.16369703,0.50030774,0.42714924
layer_10,0.03590008,0.2658125,0.4541911,0.07353727,0.013236357,0.1498789,0.90464085,0.7948252,0.50215614,0.35615733,0.2149186,0.027301017,0.024296705,0.36523685,0.5516377,0.83395195,0.6363375,0.7654685,0.5935289,0.44423392,0.04369039,0.36971495,0.47786456,0.36781952
layer_11,0.13376693,0.19901374,0.039888926,0.036422733,0.3050327,0.11540251,0.36706647,0.13470063,0.233108,0.14960094,0.058597114,0.024682673,0.04663524,0.021058127,0.14376812,0.06507632,0.32060915,0.08559457,0.016915789,0.115798995,0.0065600206,0.19226147,0.17504162,0.1362048
layer_12,2.1648395e-05,0.00023585686,0.001831824,0.0007653132,7.5930866e-06,8.114215e-06,0.0011710312,0.012492265,1.2798503e-07,1.4739221e-06,0.047275096,0.00015062268,0.026644418,0.0010078131,5.712818e-07,7.82114e-05,0.0023834757,1.1754582e-06,4.505362e-07,0.24894175,0.00019004903,0.0014489177,0.0015923468,0.0011594117
