,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9.0,8.0,7.0,17.0,26.0,7.0,18.0,29.0,9.0,9.0,9.0,7.0
layer_1,23.0,16.0,13.0,7.0,9.0,7.0,7.0,8.0,7.0,7.0,31.0,8.0
layer_2,10.0,7.0,36.0,17.0,20.0,22.0,7.0,26.0,8.0,38.0,16.0,7.0
layer_3,7.0,7.0,20.0,15.0,7.0,7.0,38.0,38.0,8.0,9.0,7.0,11.0
layer_4,8.0,8.0,7.0,35.0,7.0,10.0,7.0,13.0,7.0,7.0,7.0,38.0
layer_5,7.0,7.0,12.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,26.0,7.0
layer_6,18.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,19.0,7.0,7.0,7.0
layer_7,12.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0
layer_8,7.0,7.0,7.0,7.0,7.0,13.0,7.0,9.0,7.0,7.0,7.0,8.0
layer_9,16.0,7.0,9.0,16.0,7.0,7.0,7.0,7.0,11.0,7.0,9.0,7.0
layer_10,9.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,9.0,7.0,7.0
layer_11,18.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0,7.0,8.0,7.0
