,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,55,49,62,53,47,66,49,60,45,71,61,75
layer_1,45,66,61,66,69,60,65,61,67,64,54,71
layer_2,66,59,62,53,73,71,67,48,63,48,59,66
layer_3,66,64,59,74,66,67,46,55,78,65,66,65
layer_4,70,74,66,67,66,71,67,53,66,66,66,64
layer_5,71,66,77,64,76,67,74,66,67,66,65,66
layer_6,70,66,66,66,69,66,66,68,64,68,65,66
layer_7,74,66,66,66,66,66,66,67,76,66,67,66
layer_8,66,67,67,66,66,66,70,66,66,66,66,66
layer_9,67,66,66,70,66,66,66,66,58,66,66,66
layer_10,66,66,66,66,66,67,66,66,66,71,66,68
layer_11,72,66,66,66,66,66,67,66,61,66,66,67
