,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19,16,13,31,29,12,22,31,19,21,17,19
layer_1,28,23,31,12,15,15,13,16,13,12,33,11
layer_2,26,12,26,27,11,24,12,33,26,32,26,12
layer_3,12,12,28,13,12,12,28,31,22,12,12,12
layer_4,12,13,12,16,12,13,14,25,16,12,12,26
layer_5,12,12,13,12,12,12,14,12,12,12,12,12
layer_6,15,12,12,12,21,12,12,12,15,12,12,12
layer_7,15,12,12,12,12,12,12,12,12,12,12,12
layer_8,12,12,12,12,12,12,15,12,12,12,12,12
layer_9,12,12,12,12,12,12,12,12,26,12,12,12
layer_10,12,12,12,12,12,12,12,12,12,15,12,12
layer_11,12,12,12,12,12,15,12,12,28,12,12,12
