,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1232,43,428,305,60,1,18,763,379,205,400,110
layer_1,253,550,99,161,19,42,215,316,1,1022,3,19
layer_2,70,36,3,23,2,4,354,23,6,475,54,64
layer_3,1,17,428,0,56,65,21,14,93,22,132,646
layer_4,45,617,53,46,15,0,28,2,61,505,2,0
layer_5,699,9,10,148,376,199,8,2349,347,101,42,0
layer_6,68,915,41,1411,0,3,440,9,592,19,982,314
layer_7,14,30,573,1393,53,79,39,266,1032,13,352,1694
layer_8,783,254,629,2081,17,19,1712,1638,1845,126,53,420
layer_9,19,224,113,1502,77,40,984,23,825,163,0,114
layer_10,706,4,19,41,399,2563,388,374,30,660,72,27
layer_11,886,650,0,657,2368,1066,3,211,223,765,1816,1387
