,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,868,177,649,160,293,2,71,428,232,446,750,108
layer_1,442,443,34,93,27,242,148,530,5,869,0,23
layer_2,31,6,360,92,46,4,258,21,6,693,88,14
layer_3,26,28,288,2,23,62,46,7,65,59,11,226
layer_4,89,958,33,125,85,7,15,0,489,298,5,1
layer_5,474,2,7,204,144,159,73,1395,309,100,34,0
layer_6,96,600,273,891,0,1,198,109,742,9,656,53
layer_7,13,197,368,1069,31,58,100,126,516,1,305,882
layer_8,386,136,499,1049,11,14,1286,1377,897,93,14,305
layer_9,39,91,392,927,123,149,539,37,495,287,0,268
layer_10,387,0,7,27,291,1126,204,186,28,529,139,21
layer_11,698,510,0,723,1385,544,21,78,51,400,767,1112
