,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,31,118,2,11,27,19,17,41,339,34,28,52
layer_1,61,18,5,70,2,351,236,12,97,75,45,10
layer_2,1,8,70,57,72,18,1,29,53,1,35,200
layer_3,3,31,60,179,54,1,32,2,14,32,62,5
layer_4,28,59,23,2,36,126,26,17,81,45,3,7
layer_5,76,0,2,3,41,21,4,7,50,7,8,88
layer_6,14,45,34,4,15,6,2,76,61,2,5,14
layer_7,20,13,12,7,17,22,12,0,25,3,65,1
layer_8,32,58,6,19,30,36,33,47,19,69,40,16
layer_9,8,40,47,20,11,55,49,35,10,41,75,55
layer_10,3,22,25,45,11,18,12,23,19,23,12,36
layer_11,34,50,11,5,47,59,37,67,29,52,27,47
