,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,73.0,0.0,42.0,0.0,0.0,0.0,61.0,78.0,53.0,56.0,14.0,46.0
layer_1,67.0,88.0,86.0,12.0,48.0,30.0,35.0,41.0,16.0,12.0,101.0,0.0
layer_2,61.0,13.0,76.0,62.0,30.0,89.0,11.0,69.0,89.0,127.0,85.0,12.0
layer_3,12.0,13.0,39.0,16.0,12.0,12.0,52.0,111.0,50.0,15.0,12.0,30.0
layer_4,14.0,14.0,12.0,58.0,12.0,12.0,15.0,15.0,17.0,12.0,12.0,81.0
layer_5,12.0,12.0,20.0,12.0,12.0,12.0,15.0,12.0,12.0,12.0,12.0,12.0
layer_6,21.0,12.0,12.0,12.0,29.0,12.0,12.0,13.0,23.0,12.0,12.0,12.0
layer_7,54.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_8,12.0,12.0,12.0,12.0,12.0,12.0,22.0,12.0,12.0,12.0,12.0,14.0
layer_9,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,25.0,12.0,12.0,12.0
layer_10,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0,24.0,12.0,12.0
layer_11,14.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,72.0,12.0,12.0,12.0
