,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,190,3,60,35,6,0,0,114,53,42,87,6
layer_1,31,53,7,16,3,20,21,29,0,130,0,0
layer_2,5,5,0,21,0,1,81,2,0,68,3,3
layer_3,0,4,52,0,4,0,5,12,11,6,6,84
layer_4,24,48,4,8,0,1,0,0,18,11,0,0
layer_5,17,2,4,41,83,82,1,596,20,3,2,0
layer_6,4,168,46,185,0,0,129,0,218,0,240,7
layer_7,0,6,105,303,0,11,5,13,76,1,8,271
layer_8,209,26,55,190,0,0,186,237,193,22,2,22
layer_9,4,7,4,219,1,8,53,4,59,21,0,4
layer_10,124,0,1,3,57,323,26,60,0,63,4,0
layer_11,85,97,0,120,415,125,2,13,16,98,273,211
