,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,7.6653275,0.1380334,6.0294714,1.4100162,5.582736,0.025880806,6.9504848,17.649746,6.783302,6.917712,5.313749,5.388468
layer_1,16.323292,14.222372,9.423357,4.7141323,7.7162766,4.6447573,5.138033,6.84029,4.496219,4.0583773,10.311034,0.5480787
layer_2,13.174067,4.331672,24.0115,15.654206,10.017441,16.147738,6.505912,7.823613,19.391277,20.861425,11.3822365,5.7208586
layer_3,0.087175384,10.914509,18.318027,12.9838,1.384611,4.01315,16.500465,27.200462,15.068285,8.88825,6.362838,12.534928
layer_4,8.05703,10.171632,1.7504389,11.488318,1.2292435,8.115631,10.238768,8.746665,2.657161,5.7939177,0.6809371,28.51597
layer_5,1.2169834,0.052078974,8.464997,7.0955133,8.307222,0.2979166,12.055717,2.0173259,1.7979299,1.0817435,2.2155235,1.4993192
layer_6,11.083196,1.220788,1.2648927,2.5478988,4.9338574,4.9024777,1.5156063,4.589847,13.673362,0.08334361,1.109222,6.1471143
layer_7,15.904911,0.47026384,0.1875,1.7118862,2.743191,2.6023972,0.9033018,0.47907412,3.3880177,1.160482,0.23782392,0.7001534
layer_8,1.1381804,0.3682776,1.5162361,0.7702392,0.610203,4.2410545,3.5883474,10.955883,1.1244853,0.7633193,2.3023372,3.2796454
layer_9,0.6883552,0.37239608,0.49013534,7.6462274,0.67106074,0.6654671,0.20916352,0.85745937,3.9314086,0.20296541,2.7865908,0.3210963
layer_10,0.74694186,0.69831765,0.8004064,0.45486325,0.77362406,4.7946906,0.29850855,0.8513499,0.92611986,6.5748816,0.6488897,0.90819067
layer_11,3.7748907,0.7757267,0.6360086,2.3017128,1.5269976,2.267916,1.1096369,1.0540112,7.940039,0.83193326,1.218142,1.7963266
