,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,104.0,75.0,69.0,40.0,68.0,22.0,121.0,56.0,85.0,102.0,89.0,61.0
layer_1,58.0,64.0,127.0,12.0,49.0,52.0,49.0,69.0,20.0,12.0,138.0,28.0
layer_2,17.0,12.0,12.0,8.0,11.0,36.0,9.0,101.0,23.0,100.0,126.0,12.0
layer_3,12.0,12.0,6.0,11.0,12.0,12.0,21.0,44.0,9.0,11.0,12.0,14.0
layer_4,10.0,9.0,12.0,15.0,12.0,10.0,12.0,13.0,12.0,12.0,14.0,7.0
layer_5,12.0,12.0,12.0,13.0,10.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0
layer_6,12.0,12.0,12.0,12.0,21.0,12.0,12.0,12.0,11.0,12.0,12.0,11.0
layer_7,6.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
layer_8,12.0,12.0,12.0,12.0,12.0,12.0,15.0,11.0,12.0,12.0,12.0,12.0
layer_9,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,12.0
layer_10,12.0,12.0,12.0,12.0,12.0,16.0,12.0,12.0,12.0,16.0,12.0,12.0
layer_11,19.0,12.0,12.0,12.0,12.0,13.0,12.0,12.0,100.0,12.0,12.0,12.0
