,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,40,11,192,0,21,33,64,152,27,60,41,20
layer_1,0,83,0,2,222,15,92,296,0,3,2,0
layer_2,61,26,306,0,141,43,0,3,0,309,36,0
layer_3,0,7,1,4,106,200,0,40,0,54,302,260
layer_4,40,5,10,12,0,7,3,56,87,136,0,310
layer_5,1,0,0,0,64,160,10,193,0,13,1,21
layer_6,274,2,247,137,8,0,0,0,17,62,6,19
layer_7,84,5,10,233,106,49,5,76,1,6,10,14
layer_8,0,1,22,6,114,9,0,9,114,67,1,1
layer_9,7,26,68,25,21,1,0,4,4,11,62,0
layer_10,13,0,0,0,0,0,0,12,0,0,3,1
layer_11,0,0,0,0,0,0,0,0,0,0,0,0
