,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.8013475,0.051213138,0.5549135,0.017991073,0.0,0.0,0.014488809,0.02181799,0.0,0.0044084466,0.013266805,0.059090722,0.017614286,0.0,0.0,0.0,0.8436398,0.034557547,0.0,0.0,0.2642052,0.22170378,0.0,0.78362125,0.14766964,0.15496336,0.014060064,0.015078937,0.12654193,0.0,0.0,0.0
layer_1,0.0050134696,0.010601314,0.0,0.018216148,0.01535433,0.010338008,0.0048730806,0.0,0.0,0.0,0.0,0.43733075,0.0,0.0,0.0,0.0,0.02500387,0.0,0.11404929,0.0,0.03439881,0.0,0.0,0.0,0.111510515,0.0,0.0,0.0050677625,0.0,0.0,0.020677157,0.0
layer_2,0.0,0.0,0.030750854,0.0,0.0,0.0,0.0,0.0,0.0047918623,0.0,0.0,0.019847132,0.6049826,0.0,0.0,0.0,0.0078057614,0.0,0.0,0.0,0.0,0.0,0.031210396,0.0054134876,0.009532657,0.0051878253,0.0,0.01437026,0.0,0.0,0.014847439,0.0
layer_3,0.0,0.0,0.7331789,0.036358107,0.0051415046,0.05525044,0.0,0.045551106,0.0,0.0,0.004955733,0.025167806,0.004743776,0.0,0.025515214,0.20144433,0.124713205,0.035799608,0.009477683,0.0,0.0,0.0,0.0,0.0,0.09291989,0.004951809,0.005131511,0.0,0.9162548,0.068572976,0.34416455,0.18004817
layer_4,0.0,0.0034237904,0.0034237904,0.0,0.49984568,0.0,0.008855895,0.40600744,0.04806776,0.029259246,0.0046155895,0.0046759928,0.0507246,0.22894704,0.29114088,0.028188521,0.01776518,0.029715983,0.013621846,0.0,0.0,0.0,0.0,0.18499646,0.68208355,0.28869587,0.0,0.00945143,0.0,0.008855895,0.004153895,0.25664094
layer_5,0.0,0.0,0.14039157,0.03182283,0.050923824,0.0,0.019191565,0.0,0.009528592,0.0,0.0047926446,0.0,0.05388191,0.25667492,0.2968035,0.064479016,0.21988331,0.10230878,0.013755161,0.0,0.03577822,0.0,0.11668463,0.023444325,0.0,0.12737414,0.0,0.099268064,0.005066628,0.37970954,0.29910406,0.5443369
layer_6,0.6814059,0.12487787,0.15545925,0.16510272,0.03137086,0.01986502,0.11206515,0.017842775,0.018023565,0.0,0.0,0.0,0.0,0.0,0.026317324,0.38941368,0.0,0.13308083,0.02309118,0.30334565,0.004638177,0.0047022603,0.29544684,0.009065108,0.8096429,0.18073498,0.0,0.0,0.013374123,0.1425601,0.014182177,0.30653468
layer_7,0.07302212,0.22489777,0.009854978,0.0,0.6408032,0.013081408,0.017846238,0.004629858,0.46408182,0.0,0.0,0.00502289,0.0,0.0044088955,0.045415424,0.028552376,0.25822163,0.010062573,0.0,0.0,0.0,0.5363596,0.0,0.032612678,0.00502289,0.022713317,0.009618452,0.009731446,0.008855895,0.0,0.0,0.29251796
layer_8,0.035228778,0.059056144,0.14084901,0.033458892,0.037985507,0.009024846,0.019938126,0.03112173,0.13857904,0.92402506,0.0,0.15189587,0.18156451,0.39691743,0.05191543,0.055786233,0.0,0.009473817,0.009473817,0.009473817,0.0,0.0,0.34773183,0.19335644,0.014632331,0.41085702,0.88389015,0.0048639863,0.0,0.7958276,0.0,0.029910725
layer_9,0.20905492,0.0,0.0778623,0.12732963,0.21808046,0.6095345,0.03630855,0.026199926,0.0052318918,0.0,0.0,0.07238302,0.0,0.3157618,0.9117133,0.501725,0.018983474,0.0,0.033200394,0.019593729,0.06854689,0.0034237904,0.0,0.27315718,0.0,0.009022235,0.41953784,0.0,0.5492078,0.16266242,0.009729339,0.1371095
