,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,16,9,1,0,30,1,39,27,0,47,0,1
layer_1,8,0,3,2,0,16,27,5,1,0,35,0
layer_2,1,0,12,19,6,4,2,2,0,0,0,0
layer_3,1,0,0,11,0,0,0,0,0,31,0,1
layer_4,0,0,0,0,3,0,0,23,0,18,5,23
layer_5,0,0,0,12,0,7,0,0,0,1,0,0
layer_6,26,0,0,0,0,0,34,0,0,0,8,0
layer_7,10,1,8,2,41,7,1,8,9,33,0,0
layer_8,0,41,3,42,0,0,1,2,1,32,0,29
layer_9,10,4,1,31,1,0,5,12,10,1,1,8
layer_10,0,0,0,3,3,11,0,27,0,13,0,0
layer_11,0,0,0,0,0,30,0,8,0,14,0,20
