,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,4,0,0,28,11,71,16,0,54,0,4
layer_1,0,0,2,5,0,26,70,0,2,0,41,0
layer_2,1,0,1,12,0,0,8,17,0,0,9,0
layer_3,6,0,0,2,0,0,0,0,0,67,0,0
layer_4,0,0,0,0,0,6,0,16,0,31,3,54
layer_5,0,0,0,7,0,0,0,0,0,1,0,1
layer_6,72,0,1,0,0,0,65,1,0,0,0,0
layer_7,40,11,0,38,71,0,0,12,3,69,0,0
layer_8,7,70,1,72,0,0,0,3,12,12,0,60
layer_9,0,0,0,69,0,0,0,25,0,2,25,5
layer_10,1,0,0,2,0,4,0,25,0,15,0,1
layer_11,0,0,0,0,0,58,1,0,0,0,0,0
