,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,18,9,24,19,17,17,3,13,18,43,33,89
layer_1,30,4,44,51,0,36,47,109,36,61,59,22
layer_2,5,51,51,0,102,44,54,59,51,32,24,53
layer_3,169,27,53,9,36,34,29,38,10,32,30,54
layer_4,19,116,52,36,30,28,47,29,16,53,29,33
layer_5,31,45,101,45,7,27,10,48,9,1,34,15
layer_6,51,60,111,20,4,32,110,11,9,6,1,3
layer_7,23,16,12,66,24,3,39,25,5,96,35,25
layer_8,26,5,10,9,3,3,16,8,2,19,4,4
layer_9,3,6,3,2,3,2,6,3,3,12,9,0
layer_10,2,3,6,3,8,2,2,1,5,6,14,1
layer_11,2,2,13,11,4,4,1,2,3,2,1,1
