,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,16,1,35,0,3,2,1,22,12,0,8,1
layer_1,7,9,21,0,15,4,9,0,0,16,24,2
layer_2,0,0,24,1,0,8,0,1,1,14,0,4
layer_3,27,0,1,6,3,2,1,0,2,12,0,2
layer_4,21,27,1,27,3,12,15,11,7,6,22,9
layer_5,0,0,1,0,0,1,0,0,2,0,2,5
layer_6,1,2,2,9,1,0,2,0,5,19,0,0
layer_7,0,1,0,9,2,2,1,1,0,0,0,0
layer_8,0,4,2,0,25,10,0,1,14,0,3,3
layer_9,0,5,0,0,1,18,0,2,22,0,0,7
layer_10,1,0,37,5,5,11,5,0,16,17,6,33
layer_11,34,15,25,14,23,10,20,6,33,2,26,26
