,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,33.0,173.0,24.0,10.0,8.0,117.0,3.0,216.0,0.0,0.0,85.0,9.0,10.0,13.0,5.0,17.0
layer_1,60.0,98.0,96.0,152.0,106.0,86.0,115.0,170.0,123.0,135.0,140.0,3.0,222.0,84.0,142.0,91.0
layer_2,120.0,137.0,172.0,116.0,114.0,4.0,132.0,125.0,120.0,66.0,147.0,114.0,108.0,111.0,115.0,128.0
layer_3,257.0,98.0,105.0,172.0,175.0,205.0,180.0,75.0,202.0,205.0,180.0,183.0,113.0,121.0,177.0,111.0
layer_4,95.0,221.0,132.0,218.0,156.0,254.0,149.0,170.0,222.0,245.0,336.0,221.0,188.0,102.0,226.0,188.0
layer_5,186.0,238.0,191.0,136.0,82.0,90.0,175.0,177.0,180.0,254.0,109.0,97.0,117.0,156.0,253.0,140.0
layer_6,172.0,98.0,105.0,74.0,131.0,217.0,251.0,20.0,116.0,151.0,172.0,59.0,65.0,249.0,66.0,136.0
layer_7,298.0,168.0,200.0,282.0,172.0,145.0,264.0,305.0,250.0,231.0,200.0,198.0,261.0,262.0,162.0,267.0
layer_8,174.0,168.0,0.0,214.0,250.0,77.0,179.0,158.0,172.0,50.0,176.0,107.0,179.0,172.0,0.0,174.0
layer_9,216.0,224.0,176.0,172.0,147.0,201.0,248.0,333.0,155.0,247.0,209.0,159.0,254.0,307.0,3.0,142.0
layer_10,173.0,185.0,173.0,169.0,143.0,158.0,172.0,172.0,130.0,172.0,216.0,175.0,172.0,173.0,172.0,183.0
layer_11,133.0,176.0,179.0,167.0,249.0,239.0,170.0,173.0,274.0,202.0,151.0,178.0,182.0,242.0,264.0,177.0
layer_12,158.0,47.0,175.0,171.0,186.0,175.0,173.0,124.0,172.0,187.0,172.0,169.0,166.0,170.0,173.0,172.0
layer_13,139.0,207.0,192.0,222.0,264.0,170.0,173.0,169.0,161.0,180.0,196.0,182.0,258.0,164.0,322.0,211.0
layer_14,165.0,150.0,169.0,172.0,163.0,174.0,169.0,171.0,172.0,173.0,172.0,177.0,172.0,173.0,172.0,166.0
layer_15,167.0,167.0,147.0,246.0,179.0,150.0,177.0,138.0,171.0,269.0,235.0,198.0,169.0,163.0,150.0,36.0
layer_16,172.0,160.0,172.0,169.0,171.0,169.0,158.0,172.0,173.0,173.0,172.0,108.0,172.0,166.0,172.0,172.0
layer_17,159.0,178.0,169.0,170.0,189.0,153.0,30.0,196.0,176.0,122.0,220.0,218.0,189.0,201.0,249.0,170.0
layer_18,173.0,174.0,151.0,164.0,171.0,172.0,170.0,165.0,167.0,177.0,169.0,172.0,170.0,173.0,169.0,166.0
layer_19,172.0,175.0,161.0,160.0,153.0,159.0,168.0,150.0,181.0,170.0,161.0,164.0,173.0,123.0,154.0,142.0
layer_20,171.0,147.0,169.0,169.0,183.0,171.0,171.0,174.0,172.0,172.0,121.0,168.0,151.0,172.0,169.0,171.0
layer_21,153.0,162.0,160.0,148.0,170.0,150.0,162.0,144.0,158.0,157.0,151.0,183.0,159.0,210.0,169.0,179.0
layer_22,168.0,163.0,79.0,131.0,156.0,171.0,170.0,163.0,168.0,157.0,158.0,112.0,148.0,167.0,159.0,168.0
layer_23,71.0,54.0,135.0,143.0,84.0,64.0,64.0,123.0,1.0,90.0,22.0,52.0,44.0,1.0,148.0,107.0
