,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,97,175,3,14,164,184,110,53,344,17,516,129
layer_1,66,369,28,41,2,33,0,27,15,1,21,9
layer_2,540,26,0,7,8,9,8,23,47,540,28,263
layer_3,1,48,1,389,43,4,13,7,81,500,215,14
layer_4,80,64,0,0,162,390,80,1,9,3,4,120
layer_5,155,0,9,1,0,2,0,220,108,541,7,131
layer_6,0,4,1,2,7,368,207,15,1,20,2,5
layer_7,5,430,513,22,5,184,165,1,425,12,268,0
layer_8,3,0,50,2,0,39,0,41,37,341,55,39
layer_9,17,8,23,27,15,83,1,90,44,0,78,0
layer_10,36,2,58,3,3,3,11,7,28,2,44,142
layer_11,2,5,30,3,8,10,3,4,79,44,3,4
