,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,8.0,30.0,10.0,35.0,42.0,10.0,10.0,80.0,35.0,11.0,11.0,16.0
layer_1,83.0,70.0,38.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,79.0,10.0
layer_2,10.0,10.0,99.0,26.0,29.0,115.0,11.0,45.0,216.0,14.0,39.0,10.0
layer_3,10.0,17.0,105.0,15.0,10.0,10.0,45.0,31.0,118.0,100.0,10.0,19.0
layer_4,88.0,54.0,10.0,37.0,10.0,8.0,10.0,16.0,10.0,15.0,10.0,100.0
layer_5,10.0,10.0,20.0,21.0,26.0,10.0,18.0,13.0,12.0,10.0,10.0,10.0
layer_6,83.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,20.0
layer_7,32.0,10.0,10.0,10.0,14.0,10.0,10.0,10.0,25.0,13.0,10.0,10.0
layer_8,10.0,10.0,10.0,10.0,11.0,17.0,10.0,40.0,12.0,10.0,10.0,11.0
layer_9,10.0,10.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0
layer_10,10.0,10.0,10.0,10.0,10.0,19.0,10.0,10.0,10.0,11.0,10.0,13.0
layer_11,37.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,88.0,10.0,10.0,14.0
