,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,71,92,44,152,135,24,92,34,49,39,45,42
layer_1,47,27,102,17,22,52,29,45,17,17,241,30
layer_2,14,21,4,32,45,26,17,135,55,262,195,17
layer_3,17,19,10,34,17,17,102,77,11,85,17,172
layer_4,29,126,17,39,18,27,17,43,17,34,17,0
layer_5,17,17,25,20,22,17,15,40,17,17,25,17
layer_6,33,18,17,17,18,17,17,24,33,17,17,27
layer_7,24,17,17,17,32,19,17,17,37,18,17,17
layer_8,17,17,17,17,28,46,17,27,21,18,17,17
layer_9,22,17,17,24,17,17,17,17,18,17,49,17
layer_10,16,17,17,17,17,72,17,18,17,153,17,17
layer_11,34,17,17,21,17,17,17,17,244,17,65,69
