,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,42,60,38,105,104,27,56,94,49,34,37,36
layer_1,109,49,65,27,32,32,33,36,29,27,99,33
layer_2,72,27,104,74,63,57,27,72,51,113,69,27
layer_3,27,30,93,74,27,27,108,100,38,32,27,64
layer_4,46,32,27,70,27,69,28,53,27,27,27,112
layer_5,28,27,41,28,27,27,45,28,27,27,31,27
layer_6,48,29,27,27,33,27,27,27,54,27,27,29
layer_7,53,27,27,27,30,29,27,27,31,27,27,27
layer_8,27,27,27,27,27,27,27,31,27,27,27,29
layer_9,28,27,27,31,27,27,27,27,33,27,28,27
layer_10,27,27,27,27,27,27,27,27,27,33,27,27
layer_11,29,27,27,27,27,27,27,27,81,27,27,27
