,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,0,17,11,6,6,2,0,0,0,21,4
layer_1,6,144,167,10,5,5,77,0,6,87,74,1
layer_2,59,0,0,13,1,75,1,0,73,178,0,0
layer_3,0,0,0,14,0,2,113,0,2,0,43,35
layer_4,144,4,2,0,161,101,198,42,113,194,26,50
layer_5,0,0,0,7,0,2,0,2,0,0,4,26
layer_6,0,0,25,90,0,0,2,0,28,0,36,1
layer_7,0,0,0,61,2,8,5,1,1,0,0,0
layer_8,0,0,3,0,2,13,0,0,2,0,1,6
layer_9,0,31,0,1,0,54,0,0,94,0,0,1
layer_10,1,0,16,25,10,64,3,0,189,0,0,16
layer_11,27,156,78,10,200,3,9,3,160,0,21,0
