,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21,0,43,2,9,1,2,92,45,4,36,0
layer_1,3,16,25,0,50,7,15,0,3,28,20,3
layer_2,2,0,117,0,0,12,0,19,0,17,0,0
layer_3,76,0,1,24,5,0,4,1,0,47,0,0
layer_4,23,82,0,121,5,2,24,51,9,18,29,19
layer_5,0,0,0,10,0,0,0,0,0,0,34,3
layer_6,0,49,3,10,0,0,0,0,2,105,29,13
layer_7,8,4,0,21,3,0,6,1,0,0,0,0
layer_8,0,1,0,0,63,11,0,0,95,0,1,37
layer_9,0,0,0,2,0,6,0,0,39,0,0,2
layer_10,4,0,105,14,27,43,0,0,21,16,10,37
layer_11,14,75,47,4,33,1,2,0,9,0,14,112
