,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.850479,3.780033,0.2692255,1.3416501,1.0236,1.2579789,8.179841,12.567374,7.180814,0.32712767,0.38700545,0.5084225,1.31533,5.836434,5.655646,12.304244,4.505392,7.169579,3.1737309,11.378053,3.249983,0.3083722,0.00024550254,0.0014871164
layer_1,2.1459875,2.5822368,0.89570034,0.51966155,0.4050767,0.67407185,7.672968,1.4773877,2.9785645,6.850741,0.14588489,1.3029296,1.1516446,2.1702974,0.385354,1.5867479,4.7782116,3.7384005,0.2790983,0.11965119,0.13796172,8.323227,0.90198296,1.1312215
layer_2,3.5252767,0.8568334,0.6310761,6.249971,1.8449796,2.5606,0.34714854,0.34597898,1.0037293,1.5879136,1.6112924,0.9701319,1.0811985,1.1653891,3.9540188,0.3918031,0.4394107,0.41017193,2.056779,1.4151971,1.471143,2.378554,3.8775842,1.7245722
layer_3,9.5068445,1.165367,4.2968764,0.29141828,0.73202616,0.3633444,3.664165,1.5258949,0.5825052,3.5918782,0.7997398,3.3575873,0.9513597,0.3354368,0.6330219,4.5623074,3.9474435,1.0559186,2.3250773,1.1578008,1.2869835,10.492504,7.8234754,6.8152323
layer_4,5.1973047,2.0196986,1.1689591,2.7083886,2.3048773,4.370221,4.7681227,5.8835726,0.9729501,1.3631742,2.631817,1.2634038,6.2557735,2.238414,4.5459967,4.199546,0.7902493,4.454842,4.1843147,5.943404,3.968793,0.65075624,0.52235085,2.0232193
layer_5,3.080733,5.22784,3.0165837,8.981233,8.628474,5.629683,0.3003317,0.031245515,2.0804634,2.2211223,1.9461819,8.504997,9.925044,9.9345045,2.32102,1.4926022,4.4520845,2.7085378,4.6013446,7.168564,5.610524,9.504966,5.363192,5.6943913
layer_6,5.067711,0.5298581,2.687976,3.0836685,6.442205,4.8800263,1.6869448,2.2098427,2.8015926,7.228923,8.718474,5.7163525,1.8153787,3.1311822,6.1235485,9.792793,5.573369,4.564381,3.0680587,2.960892,8.023112,3.293456,2.0835898,5.2042923
layer_7,2.650158,4.0629234,4.7595186,9.871621,5.912592,5.967208,13.201726,13.32907,10.107808,9.394083,3.3227646,10.954827,6.321343,5.540964,7.331284,7.9846263,8.609509,4.7008915,6.1444106,9.696741,15.364866,6.1683235,6.134508,9.506363
layer_8,3.5089605,7.1345296,0.856747,4.91705,3.504178,6.4809465,2.149929,3.545524,2.1675203,4.3423443,7.8600163,9.102387,5.7623696,7.4652195,8.056373,6.940783,11.152442,2.7155468,5.9077387,6.4134045,7.5114465,8.050937,12.234663,6.3797336
layer_9,9.992481,7.356307,11.479821,2.2365587,4.48767,3.367545,9.956138,13.455418,2.8044538,5.946179,6.4922028,4.722141,8.014312,4.89484,11.220519,6.931069,8.124481,9.644595,8.306428,1.7958641,2.3353229,5.912178,9.378578,3.8204775
