,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,294,17,315,0,71,12,22,298,164,7,154,0
layer_1,10,165,348,0,142,52,33,0,21,134,52,11
layer_2,0,0,433,1,2,6,0,55,0,41,2,0
layer_3,501,0,12,21,17,0,1,0,4,31,0,8
layer_4,110,423,19,521,181,115,23,54,310,28,144,76
layer_5,2,7,0,4,6,4,0,0,3,0,410,95
layer_6,6,533,106,340,12,0,2,0,75,264,78,10
layer_7,141,206,9,114,116,77,21,10,0,14,0,12
layer_8,0,57,10,0,539,79,0,11,480,8,915,800
layer_9,0,296,3,0,47,381,179,83,511,0,0,237
layer_10,452,83,485,111,207,28,5,3,27,365,129,645
layer_11,224,137,158,56,167,55,129,17,534,8,308,509
