,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1192,64,1101,208,310,28,35,1471,1424,15,1039,0
layer_1,114,563,1297,39,1444,320,217,3,20,297,519,297
layer_2,15,0,1634,46,8,217,0,957,262,568,9,165
layer_3,2549,0,1019,1534,21,0,82,0,9,1094,43,54
layer_4,705,2951,10,3610,756,185,349,1557,975,805,330,646
layer_5,5,0,0,38,1,0,0,0,10,0,2213,240
layer_6,0,1669,19,807,1,0,0,0,111,2180,1364,24
layer_7,258,522,0,135,52,130,22,506,0,0,69,10
layer_8,0,71,8,0,1913,342,20,2,3007,0,104,86
layer_9,0,760,14,14,0,406,180,3,762,0,1,21
layer_10,4,4,3154,495,437,816,7,0,579,2654,297,478
layer_11,693,1276,1442,161,913,19,73,6,1524,4,524,2548
