,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,54,1,108,8,25,14,40,218,118,14,49,31
layer_1,12,108,227,9,128,9,82,0,0,156,87,25
layer_2,17,0,270,31,0,63,0,104,17,103,27,0
layer_3,158,0,33,43,11,0,13,1,1,143,18,16
layer_4,175,186,0,252,96,39,170,93,109,145,54,67
layer_5,0,0,0,4,0,0,0,2,0,0,56,19
layer_6,0,83,8,69,1,0,0,0,18,256,72,8
layer_7,20,10,0,32,11,4,18,3,0,0,0,0
layer_8,0,7,0,0,156,35,3,3,209,0,30,54
layer_9,0,17,0,15,0,49,2,3,203,0,0,3
layer_10,10,1,263,61,71,150,0,0,158,57,34,82
layer_11,88,232,168,8,208,6,6,2,179,1,29,265
