,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.093159504,0.3025596,0.031115232,0.0,0.004289111,0.01361622,0.0,0.032073632,0.0093527315,0.010447116,0.0,0.0,0.010095663,0.005799417,0.0,0.41638893,0.0,0.19214274,0.023895372,0.41153672,0.0058668964,0.07651665,0.0,0.0
layer_1,0.0,0.17537591,0.0,0.006272047,0.034576558,0.015328211,0.0,0.0,0.05080873,0.080162354,0.0,0.0,0.014180599,0.0029157337,0.030925673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030805536,0.0
layer_2,0.0059652594,0.0062971115,0.0,0.0,0.0,0.0,0.0,0.015378423,0.0,0.0031241453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006136743,0.0,0.0,0.015675317,0.0029175454,0.024570972
layer_3,0.0,0.0,0.020723803,0.0030300668,0.002969936,0.0,0.0,0.021656685,0.0123253185,0.0029716666,0.0,0.0029895687,0.003373961,0.0030708287,0.0,0.0,0.0,0.0,0.018522318,0.0,0.0,0.04399719,0.0,0.06537747
layer_4,0.0,0.0,0.0,0.11436486,0.0,0.053711142,0.0,0.0027842158,0.0,0.0,0.0,0.035245486,0.011891748,0.022865826,0.0,0.0,0.0,0.009257563,0.046946004,0.013776704,0.0,0.0,0.0,0.0307124
layer_5,0.0,0.09316388,0.01925869,0.0029401097,0.008958545,0.0,0.0,0.0,0.0,0.037356857,0.04013905,0.026442047,0.041327547,0.042086106,0.0,0.0,0.0,0.006357682,0.0,0.003044993,0.0,0.0032136452,0.03885412,0.06421251
layer_6,0.0266363,0.0,0.0,0.0,0.0,0.12449922,0.14452636,0.85606474,0.1931583,0.11940314,0.0,0.025749467,0.31403252,0.0,0.033881143,0.033468112,0.0,0.033507235,0.0031273596,0.0,0.014942317,0.012002914,0.07573483,0.23398264
layer_7,0.0060533048,0.36152643,0.0,0.0031117366,0.0,0.0,0.014690497,0.06432261,0.3534447,0.23241572,0.022411337,0.002845396,0.0,0.28022256,0.01236567,0.0,0.0,0.0,0.014032635,0.008888841,0.088124275,0.04952983,0.0457595,0.020484727
layer_8,0.0,0.0,0.0030891986,0.023745071,0.032897457,0.10256771,0.0,0.0,0.003050811,0.005203635,0.0057385527,0.13057661,0.0059756604,0.029861521,0.06750754,0.1534948,0.006304074,0.0,0.014823776,0.0,0.0,0.008834304,0.0754792,0.0
layer_9,0.008882164,0.07226186,0.021145469,0.0,0.0,0.0,0.47202933,0.6691358,0.07876918,0.0,0.0028196033,0.0,0.025965154,0.0,0.013489339,0.0,0.0028289647,0.0,0.03661013,0.0030407696,0.06305037,0.0,0.003051035,0.009012914
layer_10,0.083567455,0.058070447,0.011912947,0.0,0.0,0.0,0.020372331,0.031458277,0.0029219072,0.0,0.0056810747,0.0,1.0,0.1926304,0.7219568,0.0,0.0,0.0,0.011211585,0.026393602,0.0089980215,0.0,0.0,0.0
layer_11,0.04179505,0.0,0.0,0.011606765,0.003111821,0.008508475,0.0,0.0029650293,0.006072081,0.013461142,0.0,0.017400848,0.09926625,0.35097775,0.10402231,0.0,0.043396406,0.0113537535,0.1945756,0.18482016,0.017083986,0.029058326,0.009005911,0.011435843
layer_12,0.0,0.011707369,0.009023793,0.0,0.0,0.06750675,0.05723083,0.04391423,0.0,0.002838212,0.0057394793,0.008263763,0.008823489,0.0,0.014517691,0.0,0.0053695333,0.11452654,0.009054757,0.0,0.0,0.0,0.022974642,0.24735254
layer_13,0.0030385621,0.005434588,0.008594289,0.0058051725,0.0029306712,0.003251005,0.93433845,0.14401533,0.23949493,0.06258044,0.002966496,0.020092817,0.0,0.0,0.008585731,0.0033175482,0.0,0.0,0.0053800987,0.27339238,0.0,0.002822167,0.0,0.0
layer_14,0.35912058,0.0,0.0,0.22762392,0.18849537,0.61886334,0.07938541,0.0032738524,0.0,0.21698238,0.02140501,0.0028773234,0.002951705,0.0,0.0,0.0032188713,0.012700284,0.03504574,0.0,0.03192616,0.005570951,0.005569569,0.0028213765,0.25582728
layer_15,0.0,0.0,0.02132094,0.28575593,0.03775958,0.0,0.0,0.0030544226,0.16635557,0.0150946295,0.12306875,0.02535892,0.002951705,0.0,0.020106366,0.011772611,0.0,0.140743,0.0,0.0,0.0,0.0059383754,0.002591725,0.026548099
layer_16,0.0023411536,0.030508835,0.0,0.0,0.0061368346,0.0,0.052817106,0.008739487,0.0,0.008808925,0.054297794,0.006058235,0.01953796,0.0,0.021099282,0.0,0.0,0.0,0.0063694874,0.14726865,0.010736456,0.005974651,0.0031963119,0.0
layer_17,0.01546338,0.0,0.0,0.0,0.0,0.0031764794,0.16216694,0.018613813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247516,0.006259818,0.0,0.0060303584,0.0,0.0,0.0,0.0,0.0
layer_18,0.0,0.0,0.0,0.0,0.0,0.018464845,0.0,0.0062348302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032247389,0.027580932,0.0,0.0
layer_19,0.025379747,0.07138141,0.0030891986,0.14902395,0.015303345,0.036826316,0.02470791,0.021368999,0.0,0.0092451405,0.0,0.014891938,0.0,0.0,0.0,0.0,0.0,0.0,0.0031488638,0.00621196,0.0,0.0,0.0,0.0
layer_20,0.0060685975,0.0,0.0030708287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033233304,0.042919267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380028,0.012309444,0.009422492
layer_21,0.43843582,0.0031462074,0.006505215,0.0,0.0,0.0,0.0,0.0,0.0,0.0029021273,0.0,0.029914616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005761534,0.0,0.0,0.012802234,0.011637871
layer_22,0.0,0.0,0.0,0.0,0.0,0.0,0.006062282,0.0,0.033608664,0.0,0.002591725,0.0,0.0030031167,0.0031272455,0.048748314,0.0,0.022103673,0.017978773,0.0,0.0,0.0,0.0,0.0,0.003126049
layer_23,0.0,0.0,0.0032671688,0.019647624,0.033236127,0.11927319,0.0,0.0,0.009371344,0.0,0.0,0.0,0.0,0.005165383,0.002957132,0.0,0.05407917,0.024485124,0.0,0.0,0.009003506,0.0,0.0,0.011905429
layer_24,0.0,0.0,0.0,0.0,0.0,0.0,0.06017854,0.025902683,0.0,0.005899287,0.0062260004,0.018356886,0.016041553,0.0,0.23688701,0.0,0.0,0.0,0.0,0.0,0.0,0.008826115,0.006350967,0.0
layer_25,0.0030708287,0.014565671,0.0,0.07185343,0.015373005,0.0,0.007945569,0.0,0.0,0.0,0.00623684,0.0030774653,0.0,0.003121673,0.0,0.0,0.0,0.0,0.029848415,0.0,0.006264478,0.0,0.0,0.052047405
layer_26,0.0,0.0273411,0.0,0.0,0.015543772,0.04857968,0.0,0.015265241,0.0,0.0,0.0,0.0,0.029658236,0.18311892,0.014313229,0.010936802,0.0031053894,0.033495862,0.0,0.022550205,0.0,0.0,0.0,0.0
layer_27,0.04714217,0.005567892,0.0,0.0,0.05302497,0.049369927,0.0,0.0032267387,0.005567892,0.030854769,0.0056044157,0.026348667,0.0030639602,0.0,0.0,0.0,0.0,0.0,0.018567272,0.144148,0.0,0.021305405,0.0,0.0
