,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0.48341864,0.6275698,0.5731238,0.14848165,0.18731225,0.8564111,0.44968018,0.10657533,0.44077963,0.43331137,0.46987936,0.8172027
layer_1,0.14212115,0.1357678,0.19011217,0.91869974,0.8955979,0.7490374,0.79355997,0.61600816,0.91846657,0.91925603,0.2787907,0.6729185
layer_2,0.4478013,0.91992325,0.06496639,0.13228536,1.0,0.09730692,0.8630955,0.80389106,0.3302899,0.11781301,0.1945845,0.9211226
layer_3,0.913724,0.94804883,0.17323658,0.985825,0.92108476,0.9193331,0.59786165,0.24835287,0.66859084,0.9346667,0.9211017,0.9728146
layer_4,0.95140415,0.97498524,0.9202671,0.96745646,0.92109936,0.9586173,0.9501887,0.9096738,0.9279746,0.92262936,0.9211254,0.036832277
layer_5,0.9207906,0.9187279,0.9599793,0.9291746,0.9504253,0.91769207,0.9736395,0.9235117,0.9246089,0.9211226,0.9222469,0.9211226
layer_6,0.9657939,0.9271153,0.9211226,0.9216887,0.952633,0.92144877,0.9211226,0.9340325,0.980737,0.9189505,0.92123234,0.93064475
layer_7,0.9425978,0.9197011,0.919183,0.9215754,0.9231309,0.9218896,0.921241,0.92147017,0.9329306,0.9211263,0.9168605,0.92082447
layer_8,0.92104185,0.92240196,0.9190188,0.92137986,0.9214324,0.92342925,0.9276233,0.9542078,0.9232363,0.92110974,0.92118275,0.9281304
layer_9,0.9211345,0.9215739,0.9218182,0.94235843,0.9209096,0.9211226,0.9199449,0.9210254,0.9256784,0.92061394,0.9219297,0.920803
layer_10,0.9212982,0.92182994,0.9211522,0.9200532,0.9253023,0.939268,0.92088175,0.92096204,0.9211326,0.9705499,0.92183477,0.92355055
layer_11,0.92773926,0.9211048,0.9210732,0.9335042,0.9210024,0.92105806,0.9210972,0.92122847,0.54925084,0.9207185,0.9208901,0.92124647
