,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,317.0,277.0,270.0,356.0,262.0,309.0,369.0,394.0,227.0,139.0,300.0,222.0,238.0,383.0,293.0,312.0
layer_1,394.0,60.0,154.0,137.0,387.0,121.0,137.0,62.0,157.0,156.0,252.0,242.0,288.0,281.0,117.0,102.0
layer_2,62.0,197.0,169.0,121.0,291.0,341.0,332.0,369.0,298.0,296.0,155.0,397.0,147.0,153.0,47.0,48.0
layer_3,30.0,51.0,30.0,55.0,30.0,308.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,40.0,30.0,28.0
layer_4,30.0,30.0,30.0,30.0,30.0,107.0,30.0,46.0,30.0,30.0,30.0,37.0,30.0,30.0,28.0,39.0
layer_5,57.0,30.0,162.0,30.0,30.0,44.0,68.0,30.0,31.0,33.0,30.0,30.0,30.0,33.0,30.0,35.0
layer_6,37.0,133.0,30.0,30.0,34.0,88.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0
layer_7,38.0,83.0,31.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,64.0,31.0,45.0,30.0,30.0
layer_8,30.0,30.0,30.0,31.0,33.0,32.0,51.0,30.0,33.0,31.0,30.0,35.0,43.0,30.0,30.0,30.0
layer_9,33.0,30.0,30.0,30.0,32.0,134.0,30.0,32.0,30.0,65.0,43.0,30.0,30.0,81.0,30.0,31.0
layer_10,30.0,30.0,30.0,50.0,40.0,30.0,30.0,30.0,30.0,33.0,31.0,55.0,30.0,30.0,30.0,30.0
layer_11,30.0,31.0,30.0,30.0,63.0,43.0,30.0,30.0,31.0,30.0,30.0,349.0,33.0,33.0,37.0,30.0
layer_12,30.0,30.0,30.0,30.0,30.0,30.0,32.0,43.0,30.0,30.0,30.0,30.0,206.0,35.0,30.0,30.0
layer_13,33.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,30.0,32.0,33.0
layer_14,32.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,39.0,196.0,30.0,30.0,32.0,30.0,30.0,30.0
layer_15,30.0,33.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,195.0,30.0,30.0
layer_16,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,32.0,30.0,30.0,30.0,30.0,30.0
layer_17,30.0,30.0,34.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,38.0,30.0,38.0,30.0,30.0
layer_18,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,71.0,30.0,92.0,30.0,30.0,30.0,30.0
layer_19,30.0,30.0,34.0,30.0,87.0,30.0,30.0,30.0,30.0,32.0,30.0,30.0,30.0,30.0,30.0,30.0
layer_20,30.0,31.0,30.0,70.0,30.0,41.0,30.0,30.0,30.0,30.0,30.0,33.0,30.0,30.0,374.0,31.0
layer_21,30.0,30.0,30.0,32.0,30.0,33.0,30.0,30.0,30.0,30.0,30.0,30.0,155.0,30.0,30.0,30.0
layer_22,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
layer_23,30.0,31.0,30.0,30.0,30.0,31.0,30.0,30.0,44.0,30.0,36.0,30.0,30.0,30.0,30.0,30.0
layer_24,30.0,30.0,30.0,30.0,30.0,30.0,30.0,44.0,36.0,30.0,31.0,30.0,37.0,32.0,30.0,30.0
layer_25,30.0,30.0,30.0,30.0,37.0,30.0,40.0,30.0,32.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0
layer_26,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,40.0,30.0,30.0,30.0,30.0,45.0
layer_27,32.0,30.0,31.0,53.0,30.0,43.0,30.0,34.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
