,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,377,28,545,123,169,173,573,10,574,243,148,65
layer_1,0,0,0,0,0,205,0,0,39,0,0,206
layer_2,29,0,14,0,0,0,0,0,0,0,0,2
layer_3,0,0,0,15,12,0,0,0,1,8,0,0
layer_4,13,0,62,1,1,2,0,0,0,0,142,1
layer_5,11,0,529,0,0,0,2,4,12,0,7,9
layer_6,65,0,0,9,0,347,17,0,3,10,0,0
layer_7,101,0,10,0,23,0,0,9,0,23,0,0
layer_8,0,0,6,0,0,0,0,0,86,0,0,15
layer_9,0,0,0,0,0,365,0,0,5,0,0,0
layer_10,0,0,0,0,0,37,0,18,0,4,0,0
layer_11,2,0,0,0,14,0,0,0,0,0,3,0
