,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,65.15871,47.45476,94.363785,16.77853,58.311737,60.345345,51.20386,15.059403,74.54684,81.098114,55.30852,56.134773
layer_1,25.345041,16.118107,9.795351,27.77498,16.63386,46.512554,19.944958,16.98784,37.22521,6.9629626,21.983948,93.49251
layer_2,73.01238,0.22762175,59.378525,7.287332,28.87013,26.452482,20.566744,13.958539,24.461895,13.2316885,24.38186,16.704018
layer_3,17.760647,35.37093,6.4827647,23.448326,49.473072,21.102314,10.206115,8.573095,39.427902,20.388687,19.12122,15.628093
layer_4,20.58605,12.174017,43.181374,18.8216,14.202895,46.97835,64.10675,5.1937585,0.6698447,8.846558,71.32826,10.863052
layer_5,19.056622,2.6121743,66.740326,31.259615,29.806927,6.8341236,7.8551764,26.338566,59.44103,17.156324,58.74666,25.742868
layer_6,37.116352,23.008833,3.3270037,18.213255,36.67103,86.818504,135.22697,14.69274,10.608607,33.18846,10.52608,7.6597843
layer_7,29.872227,4.0583506,28.713816,7.4671955,96.11722,0.36997455,5.709168,35.77072,36.986504,71.4894,20.742945,7.036213
layer_8,2.7563825,2.352348,29.15754,4.9500256,0.47386667,0.3364388,6.107433,28.066723,75.44103,28.495214,34.737976,38.32131
layer_9,6.212734,4.075589,0.94122326,17.246794,3.9675758,124.917,6.090433,1.9229105,16.99498,2.0674422,3.2204049,2.759039
layer_10,1.2079456,1.3755065,2.707072,3.5917943,32.59405,48.321396,10.900452,37.21627,46.507763,7.277187,5.6342654,10.444013
layer_11,5.582327,1.752171,3.0922523,3.234815,40.826797,2.9558601,3.2256484,1.6888473,5.4580126,3.0299475,18.26775,3.7686515
