,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,42.0,1.0,56.0,0.0,1.0,0.0,2.0,39.0,53.0,9.0,63.0,1.0
layer_1,42.0,24.0,0.0,4.0,9.0,0.0,1.0,15.0,0.0,78.0,0.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,4.0
layer_3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0
layer_4,9.0,70.0,0.0,2.0,0.0,1.0,0.0,0.0,67.0,2.0,0.0,5.0
layer_5,55.0,0.0,0.0,24.0,0.0,2.0,1.0,89.0,0.0,1.0,0.0,0.0
layer_6,4.0,15.0,29.0,44.0,0.0,0.0,4.0,52.0,78.0,0.0,5.0,2.0
layer_7,0.0,10.0,13.0,60.0,1.0,0.0,3.0,0.0,1.0,0.0,9.0,2.0
layer_8,10.0,0.0,4.0,12.0,0.0,0.0,145.0,89.0,12.0,4.0,0.0,31.0
layer_9,6.0,11.0,103.0,6.0,0.0,3.0,12.0,3.0,61.0,54.0,0.0,10.0
layer_10,27.0,0.0,0.0,0.0,46.0,72.0,8.0,3.0,2.0,118.0,23.0,0.0
layer_11,58.0,34.0,1.0,20.0,23.0,92.0,2.0,0.0,2.0,100.0,60.0,76.0
