,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,24.769606,26.546522,33.84865,44.549828,29.102755,33.3553,47.025383,34.091625,25.280048,49.705082,34.042526,28.565163
layer_1,10.290425,13.49871,16.50151,12.907588,62.92799,26.532204,21.341068,23.152283,8.237784,2.6324103,11.4707985,2.012622
layer_2,9.440497,22.58846,43.882896,4.7011166,9.00129,32.733776,9.770151,72.52461,2.0919607,4.45481,7.1305766,16.92351
layer_3,4.454406,44.06464,11.18676,24.435293,29.330545,10.747963,10.06846,21.303335,18.216541,3.0580592,12.5699005,13.230173
layer_4,4.4024634,5.0185485,25.349878,9.518638,19.326822,1.4276959,10.979251,25.969809,29.519106,16.367144,63.191044,11.297627
layer_5,18.924173,25.357595,7.836489,6.5030074,24.940489,9.253073,41.669384,19.046535,25.173223,1.7781918,84.128654,10.103258
layer_6,16.130928,0.3424595,3.085723,24.27116,21.106709,5.2628756,11.037126,65.676895,21.922585,19.456144,54.483444,10.321692
layer_7,6.947217,7.9012766,22.841387,37.640553,2.6015136,12.524303,9.748804,6.1097393,17.02487,13.148472,17.942265,6.331574
layer_8,7.914916,24.777365,9.035175,38.24811,14.258285,3.4088016,15.093921,3.823514,7.4691353,13.088885,9.357581,13.337005
layer_9,3.5907953,2.8414457,7.6277657,13.844883,7.0533924,10.242005,7.939189,20.419346,8.049387,2.622951,46.932446,4.0226874
layer_10,8.519969,4.896029,8.438378,28.949108,3.3569157,4.8129234,5.8658895,7.3603797,20.380947,17.972927,3.3569953,9.764523
layer_11,4.998561,6.8653736,3.0689783,6.26406,11.776214,4.7004304,3.4194083,21.2389,5.6146245,4.1386924,6.5638666,9.223795
