,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,45.0,2.0,156.0,17.0,0.0,0.0,3.0,41.0,154.0,8.0,84.0,18.0
layer_1,102.0,86.0,10.0,9.0,2.0,97.0,4.0,78.0,0.0,182.0,0.0,1.0
layer_2,5.0,6.0,0.0,23.0,0.0,2.0,121.0,0.0,0.0,32.0,0.0,4.0
layer_3,0.0,1.0,22.0,0.0,6.0,2.0,1.0,19.0,42.0,6.0,2.0,19.0
layer_4,16.0,44.0,8.0,9.0,0.0,1.0,0.0,0.0,71.0,17.0,0.0,0.0
layer_5,17.0,1.0,0.0,8.0,4.0,1.0,0.0,268.0,0.0,2.0,4.0,0.0
layer_6,1.0,71.0,74.0,138.0,0.0,0.0,18.0,0.0,178.0,0.0,5.0,14.0
layer_7,0.0,1.0,9.0,41.0,0.0,6.0,0.0,1.0,13.0,0.0,0.0,28.0
layer_8,28.0,21.0,8.0,14.0,0.0,0.0,180.0,26.0,19.0,4.0,0.0,1.0
layer_9,2.0,0.0,0.0,181.0,0.0,2.0,9.0,0.0,90.0,36.0,0.0,2.0
layer_10,26.0,0.0,0.0,0.0,15.0,137.0,3.0,5.0,0.0,85.0,0.0,0.0
layer_11,121.0,135.0,0.0,21.0,164.0,19.0,0.0,4.0,1.0,9.0,77.0,178.0
