,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,53,123,157,130,118,118,20,0,57,136,72,156
layer_1,183,40,0,2,146,19,18,48,278,84,0,29
layer_2,32,145,99,33,14,101,21,169,97,84,170,132
layer_3,8,38,133,169,17,65,61,28,190,50,14,85
layer_4,20,144,163,227,2,13,31,77,81,17,22,145
layer_5,144,151,70,152,89,82,21,0,3,152,0,158
layer_6,128,134,120,117,144,153,85,150,19,91,3,1
layer_7,93,40,51,118,47,158,89,133,70,170,112,160
layer_8,3,164,45,0,38,4,32,165,12,21,18,110
layer_9,66,140,75,62,121,121,154,135,92,74,136,102
layer_10,69,77,61,63,77,63,69,78,64,95,84,76
layer_11,86,81,73,64,65,68,82,75,81,85,71,58
