,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,171,138,91,91,117,109,162,174,86,50,120,64,82,174,118,136
layer_1,145,37,138,65,96,48,121,36,109,77,72,128,103,64,64,47
layer_2,61,157,116,63,64,133,114,151,186,106,54,195,83,121,42,79
layer_3,36,59,36,40,37,95,36,37,36,36,36,37,36,36,36,36
layer_4,36,36,36,36,36,54,36,39,37,36,36,36,36,36,39,47
layer_5,73,36,50,36,36,46,48,36,43,36,36,37,37,36,36,38
layer_6,40,44,36,36,43,43,36,36,36,36,36,36,36,36,36,36
layer_7,38,51,36,38,38,37,36,37,36,36,36,51,36,36,36,36
layer_8,36,36,36,38,36,36,36,36,37,36,36,56,45,36,36,36
layer_9,36,39,48,38,42,69,36,38,36,38,37,36,36,45,36,36
layer_10,36,37,36,45,42,37,36,36,36,42,39,50,36,36,36,36
layer_11,36,36,35,37,47,51,36,38,40,36,37,56,46,37,37,41
layer_12,36,36,36,36,36,36,36,41,36,36,36,37,82,38,38,36
layer_13,42,36,36,36,41,43,36,36,36,36,35,36,42,36,58,39
layer_14,36,36,36,37,36,36,36,36,46,70,36,50,36,38,36,36
layer_15,36,38,38,36,36,36,36,36,36,36,38,38,36,65,37,37
layer_16,36,43,36,37,36,38,37,36,37,36,36,38,36,37,37,37
layer_17,36,36,50,44,36,36,37,37,36,38,36,36,41,36,36,36
layer_18,36,36,36,37,37,36,39,37,36,48,36,51,39,36,36,38
layer_19,44,36,36,38,36,36,36,36,36,36,37,35,36,36,37,36
layer_20,36,36,36,46,38,39,37,36,36,36,40,51,36,37,65,39
layer_21,37,36,37,36,36,38,37,36,36,36,36,36,37,36,36,39
layer_22,36,47,37,37,36,36,36,36,36,36,36,36,40,36,37,36
layer_23,36,36,36,36,41,38,38,36,39,36,44,36,37,36,37,36
layer_24,38,38,69,36,36,36,38,43,37,37,37,36,49,55,40,38
layer_25,37,38,36,36,41,36,45,36,39,36,39,36,36,43,36,36
layer_26,36,38,40,36,36,36,36,36,37,53,42,36,36,36,37,43
layer_27,36,36,36,47,36,54,36,36,36,36,36,36,36,36,36,37
